role,participant,pl_brl_current,pl_dated_brl_current,vehicles_current,funds_current,share_current,dated_coverage_current,rank_current,pl_brl_previous,pl_dated_brl_previous,vehicles_previous,funds_previous,share_previous,dated_coverage_previous,rank_previous,delta_pl_brl,delta_share_pp,delta_rank,competencia_current,competencia_previous,history_quality
gestor,CM4 CAPITAL GESTAOD DE RECUROS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23447287.53,23447287.53,1.0,1.0,2.9960755729582915e-05,1.0,416.0,-23447287.53,-0.0029960755729582914,416.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CONTEA CAPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39430933.68,39430933.68,1.0,1.0,5.038453043510162e-05,1.0,380.0,-39430933.68,-0.0050384530435101625,380.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CONTEA CAPITAL GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143370703.78,143370703.78,1.0,1.0,0.0001831979340567659,1.0,263.0,-143370703.78,-0.01831979340567659,263.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,CONTEA GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23446391.81,23446391.81,1.0,1.0,2.9959611185759333e-05,1.0,417.0,-23446391.81,-0.0029959611185759335,417.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,D3 CAPITAL GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52240841.25,52240841.25,2.0,2.0,6.675292746747703e-05,1.0,350.0,-52240841.25,-0.006675292746747703,350.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,DAYCOVAL ASSET MANAGEMENT ADMINISTRACAO DERECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19129026.2,19129026.2,1.0,1.0,2.4442916076740395e-05,1.0,429.0,-19129026.2,-0.0024442916076740395,429.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,DEZESSEIS DEZOITO GESTAO DE RECURSOS LIMITADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26791791.26,26791791.26,1.0,1.0,3.423433574019188e-05,1.0,408.0,-26791791.26,-0.0034234335740191877,408.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ELLO GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48620191.18,48620191.18,1.0,1.0,6.212648988100678e-05,1.0,359.0,-48620191.18,-0.006212648988100678,359.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EMPIRICA GESTAO DE COBRANCAS E GARANTIAS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347161051.8,347161051.8,1.0,1.0,0.0004435996043677501,1.0,193.0,-347161051.8,-0.04435996043677501,193.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EMPIRICA INVESTIMENTOS GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921341507.11,1921341507.11,12.0,12.0,0.002455074749860902,1.0,72.0,-1921341507.11,-0.24550747498609019,72.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EXES MAQUINAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74505294.59,74505294.59,1.0,1.0,9.520226716696067e-05,1.0,323.0,-74505294.59,-0.009520226716696067,323.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EXT CAPITAL LTDA E BRAVE GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57521993.25,57521993.25,1.0,1.0,7.350114108665801e-05,1.0,345.0,-57521993.25,-0.007350114108665801,345.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,EXT CAPITAL LTDA. E SOLIS INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590842640.87,590842640.87,1.0,1.0,0.000754973982175061,1.0,146.0,-590842640.87,-0.0754973982175061,146.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FAMA RE. CAPITAL LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5863625.14,5863625.14,1.0,1.0,7.49249312034949e-06,1.0,465.0,-5863625.14,-0.000749249312034949,465.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FAR - FATOR ADMINISTRACAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108953329.84,108953329.84,2.0,2.0,0.0001392196899997207,1.0,288.0,-108953329.84,-0.013921968999972072,288.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FATOR INNOVATION LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93806719.88,93806719.88,1.0,1.0,0.00011986547341657857,1.0,300.0,-93806719.88,-0.011986547341657857,300.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FIDD ADMINISTRACAO DE RECURSOS DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31044423.45,31044423.45,1.0,1.0,3.966831500492908e-05,1.0,394.0,-31044423.45,-0.003966831500492908,394.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FLORIDA INVESTIMENTO E GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500785.13,500785.13,1.0,1.0,6.398992179261864e-07,1.0,498.0,-500785.13,-6.398992179261864e-05,498.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,FRAM CAPITAL - GESTAO DE ATIVOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3225798.08,3225798.08,1.0,1.0,4.121898884217656e-06,1.0,474.0,-3225798.08,-0.0004121898884217656,474.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GALAPAGOS CAPITAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168649878.8,168649878.8,2.0,2.0,0.00021549946091144146,1.0,250.0,-168649878.8,-0.021549946091144148,250.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPACOES LTDA. / HYPERION ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11569388.66,11569388.66,1.0,1.0,1.4783271930254978e-05,1.0,449.0,-11569388.66,-0.001478327193025498,449.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GOOROO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184188173.64,184188173.64,1.0,1.0,0.00023535416928910933,1.0,242.0,-184188173.64,-0.02353541692891093,242.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GRIF CAPITAL GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73299453.93,73299453.93,1.0,1.0,9.366145365423197e-05,1.0,325.0,-73299453.93,-0.009366145365423198,325.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,GUARDIAN GESTORA LTDA. (CNPJ No 37.414.193/0001-37),0.0,0.0,0.0,0.0,0.0,0.0,0.0,778543843.24,778543843.24,1.0,1.0,0.0009948170713665629,1.0,124.0,-778543843.24,-0.09948170713665629,124.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HEDGE ALTERNATIVE INVESTMENTS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62717670.13,62717670.13,1.0,1.0,8.014013528384827e-05,1.0,336.0,-62717670.13,-0.008014013528384826,336.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,HIERON PATRIMONIO FAMILIAR E INVESTIMENTO LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22413506.28,22413506.28,1.0,1.0,2.8639798349355277e-05,1.0,420.0,-22413506.28,-0.002863979834935528,420.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,INTRABANK ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150141419.46,1150141419.46,3.0,3.0,0.0014696414704185965,1.0,100.0,-1150141419.46,-0.14696414704185964,100.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,IRON CAPITAL GESTAO DE RECURSOS LTDA. E LESTE CREDIT GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35487355.76,35487355.76,2.0,2.0,4.53454582349367e-05,1.0,387.0,-35487355.76,-0.00453454582349367,387.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,IRON CAPITAL GESTAO DE RECURSOS RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401913770.1,401913770.1,1.0,1.0,0.0005135621881599302,1.0,176.0,-401913770.1,-0.05135621881599302,176.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,IRON CAPITAL GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43215163.9,43215163.9,1.0,1.0,5.5219989423731416e-05,1.0,368.0,-43215163.9,-0.0055219989423731415,368.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,JGP GESTAO DE CREDITO LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972137567.6,972137567.6,4.0,4.0,0.0012421895778413092,1.0,111.0,-972137567.6,-0.12421895778413092,111.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,KUARA CAPITAL GESTORA DE RECURSOS LTDA & ORIZ ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41612936.48,41612936.48,1.0,1.0,5.3172676091967965e-05,1.0,373.0,-41612936.48,-0.005317267609196797,373.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LANNER CORRETORA DE VALORES S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9249875.24,9249875.24,1.0,1.0,1.1819416307330842e-05,1.0,458.0,-9249875.24,-0.0011819416307330842,458.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LESTE CREDIT GESTAO DE RECURSOS LTDA. E LESTE FINANCIAL SERVICES GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157868860.94,157868860.94,1.0,1.0,0.0002017235628589928,1.0,257.0,-157868860.94,-0.02017235628589928,257.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LIBERTAS ASSET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638202656.53,638202656.53,12.0,12.0,0.0008154902298955273,1.0,140.0,-638202656.53,-0.08154902298955273,140.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LIBERTAS ASSET S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53002330.44,53002330.44,1.0,1.0,6.772595223987841e-05,1.0,349.0,-53002330.44,-0.0067725952239878415,349.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LIBERTAS ASSET SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28050668.56,28050668.56,1.0,1.0,3.5842919045640724e-05,1.0,403.0,-28050668.56,-0.0035842919045640724,403.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,LIBERTAS S A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75705386.09,75705386.09,1.0,1.0,9.673573444920577e-05,1.0,321.0,-75705386.09,-0.009673573444920577,321.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,M ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773524.07,1773524.07,1.0,1.0,2.266194815661294e-06,1.0,486.0,-1773524.07,-0.00022661948156612937,486.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MAM ASSET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8622263.82,8622263.82,1.0,1.0,1.101745947442819e-05,1.0,461.0,-8622263.82,-0.001101745947442819,461.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MATTERHORN GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752473.63,752473.63,1.0,1.0,9.615047622262238e-07,1.0,495.0,-752473.63,-9.615047622262238e-05,495.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MAV CAPITAL GESTORA DE RECURSOS SS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239566900.06,239566900.06,2.0,2.0,0.0003061166612303262,1.0,218.0,-239566900.06,-0.030611666123032618,218.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,"MDA E FUNDOS 21, B3 SEGMENTO CETIP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,122133090.56,122133090.56,1.0,1.0,0.00015606068241733157,1.0,280.0,-122133090.56,-0.015606068241733157,280.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MENESTYS GESTAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2151650.01,2151650.01,1.0,1.0,2.7493611055301725e-06,1.0,481.0,-2151650.01,-0.00027493611055301725,481.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MENESTYS GESTORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236169421.82999998,236169421.82999998,2.0,2.0,0.0003017753908289901,1.0,222.0,-236169421.82999998,-0.03017753908289901,222.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MERITO INVESTIMENTOS SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472502.58,0.0,1.0,1.0,1.881551972871662e-06,0.0,489.0,-1472502.58,-0.00018815519728716622,489.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MILENIO CAPITAL GESTAO DE INVESTIMENTO LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515936599.62,515936599.62,1.0,1.0,0.0006592596441438546,1.0,157.0,-515936599.62,-0.06592596441438546,157.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MILENIO CAPITAL GESTAO DE INVESTIMENTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101934479.92,101934479.92,1.0,1.0,0.0001302510599316728,1.0,295.0,-101934479.92,-0.013025105993167281,295.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MILENIO CAPITAL GESTAO DE RECURSOS DE INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87106380.38,87106380.38,1.0,1.0,0.00011130383340564227,1.0,310.0,-87106380.38,-0.011130383340564227,310.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,MOSAICO GESTORA DE RECURSOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9706489.26,9706489.26,1.0,1.0,1.2402874035582741e-05,1.0,455.0,-9706489.26,-0.0012402874035582741,455.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,NAO SH ASSET CAPITAL GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41596503.5,41596503.5,1.0,1.0,5.315167816207697e-05,1.0,374.0,-41596503.5,-0.005315167816207697,374.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,NOVA SRM ADMINISTRACAO DE RECURSOS DE TERCEIROS S/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106994121.63,106994121.63,1.0,1.0,0.00013671622948096775,1.0,290.0,-106994121.63,-0.013671622948096776,290.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,NOVA SRM ADMINISTRACAO DE RECURSOS E FINANCAS S/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369773624.75,369773624.75,1.0,1.0,0.00047249376850957243,1.0,186.0,-369773624.75,-0.047249376850957245,186.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,NOVA SRM ADMINISTRACAO DE RECURSOS S E FINANCAS S/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37863724.43,37863724.43,1.0,1.0,4.8381963039776434e-05,1.0,382.0,-37863724.43,-0.004838196303977644,382.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,OURO PRETO GESTAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87755227.29,87755227.29,1.0,1.0,0.0001121329247771509,1.0,308.0,-87755227.29,-0.01121329247771509,308.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,OURO PRETO GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64028588.16,64028588.16,2.0,2.0,8.181521581621618e-05,1.0,334.0,-64028588.16,-0.008181521581621618,334.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,OURO PRETO GESTAO RECURSOS S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40109625.44,40109625.44,1.0,1.0,5.125175731629306e-05,1.0,379.0,-40109625.44,-0.005125175731629306,379.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,OURO PRETO GESTORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10135275.52,10135275.52,1.0,1.0,1.2950773675557064e-05,1.0,451.0,-10135275.52,-0.0012950773675557063,451.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PETRA CAPITAL GESTAO DE INVESTIMENTOS S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924582349.1800001,924582349.1800001,2.0,2.0,0.0011814239016015476,1.0,115.0,-924582349.1800001,-0.11814239016015475,115.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PRADA ADMINISTRADORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58390204.300000004,35523033.95,2.0,2.0,7.461053419481575e-05,0.6083731745052312,342.0,-58390204.300000004,-0.007461053419481575,342.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,PRAVALER S.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673638327.0800002,1673638327.0800002,3.0,3.0,0.002138561615417341,1.0,82.0,-1673638327.0800002,-0.2138561615417341,82.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,QUARTZO ASSET LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5253386.84,5253386.84,1.0,1.0,6.712735520680735e-06,1.0,466.0,-5253386.84,-0.0006712735520680736,466.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,QUASAR ASSET MANAGEMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88532834.96,88532834.96,1.0,1.0,0.00011312654561386863,1.0,307.0,-88532834.96,-0.011312654561386864,307.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,QUATA GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237883506.82,237883506.82,2.0,2.0,0.00030396563486550935,1.0,220.0,-237883506.82,-0.030396563486550933,220.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,RADIX PORTFOLIO GESTAO DE INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112804857.21,112804857.21,3.0,3.0,0.00014414114074624008,1.0,285.0,-112804857.21,-0.014414114074624007,285.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,REDWOOD ASSET MANAGEMENT ADMINISTRACAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402908.94,402908.94,1.0,1.0,5.148338082671679e-07,1.0,499.0,-402908.94,-5.148338082671679e-05,499.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,RIVIERA GESTORA DE RECURSOS LTDA,0.0,0.0,1.0,1.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-468.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,RIZA CREDITO ESTRUTURADO GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416973414.88,416973414.88,2.0,2.0,0.0005328052813343784,1.0,173.0,-416973414.88,-0.053280528133437845,173.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ROOT CAPITAL GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28101002.4,28101002.4,1.0,1.0,3.5907235222223725e-05,1.0,402.0,-28101002.4,-0.0035907235222223726,402.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,RUN INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12323118.62,12323118.62,1.0,1.0,1.5746382020867165e-05,1.0,446.0,-12323118.62,-0.0015746382020867165,446.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SOLIS INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6779378099.75,6779378099.75,44.0,44.0,0.008662634899035323,1.0,24.0,-6779378099.75,-0.8662634899035323,24.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SQUALO GESTAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6819953.9,6819953.9,1.0,1.0,8.714482330780559e-06,1.0,463.0,-6819953.9,-0.0008714482330780559,463.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,SQUALO GESTORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17270029.14,17270029.14,1.0,1.0,2.206750456078528e-05,1.0,434.0,-17270029.14,-0.002206750456078528,434.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,STRIVO GESTORA DE RECURSOS S/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74039361.82,74039361.82,1.0,1.0,9.460690201478614e-05,1.0,324.0,-74039361.82,-0.009460690201478614,324.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,STRUTTURA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42626197.04,42626197.04,1.0,1.0,5.4467412299289963e-05,1.0,371.0,-42626197.04,-0.005446741229928997,371.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,TAG INVESTIMENTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19172896.93,19172896.93,1.0,1.0,2.4498973743262666e-05,1.0,428.0,-19172896.93,-0.0024498973743262665,428.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,TERCON GESTORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22346930.86,22346930.86,1.0,1.0,2.8554728812264375e-05,1.0,421.0,-22346930.86,-0.0028554728812264377,421.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,TERCON INVESTIMENTO LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13373472.0,13373472.0,1.0,1.0,1.7088515135738458e-05,1.0,443.0,-13373472.0,-0.0017088515135738457,443.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,TERCON INVESTIMENTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500484020.51,500484020.51,9.0,9.0,0.0006395144626377034,1.0,161.0,-500484020.51,-0.06395144626377035,161.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,TERCON INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660503370.13,4660503370.13,35.0,35.0,0.005955153783596855,1.0,35.0,-4660503370.13,-0.5955153783596855,35.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,TERRA INVESTIMENTOS DTVM LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18513601.96,18513601.96,1.0,1.0,2.3656531924581532e-05,1.0,431.0,-18513601.96,-0.0023656531924581533,431.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,TRUSTEE DTVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27672195.75,27672195.75,1.0,1.0,3.535930952807113e-05,1.0,405.0,-27672195.75,-0.003535930952807113,405.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,TYR GESTAO DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41432199.22,41432199.22,3.0,3.0,5.294173147241802e-05,1.0,375.0,-41432199.22,-0.005294173147241802,375.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,UNION CAPITAL LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2186678.39,2186678.39,1.0,1.0,2.79412008822445e-06,1.0,480.0,-2186678.39,-0.000279412008822445,480.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,VALORA GESTAO DE INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105861457.59,105861457.59,1.0,1.0,0.00013526892046568386,1.0,292.0,-105861457.59,-0.013526892046568387,292.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,VALORA GESTAO DE INVESTIMENTOS RENDA FIXA LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299405604.88,299405604.88,4.0,4.0,0.00038257807775847653,1.0,203.0,-299405604.88,-0.038257807775847655,203.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,VALORA RENDA FIXA LTDA E EXT CAPITAL LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184740425.24,184740425.24,1.0,1.0,0.00023605983194913778,1.0,240.0,-184740425.24,-0.023605983194913777,240.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,W CAPITAL PARTNERS GESTORA DE RECURSOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22199859.24,22199859.24,1.0,1.0,2.8366801877179186e-05,1.0,422.0,-22199859.24,-0.0028366801877179187,422.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,WESTERN ASSET MANAGEMENT COMPANY DTVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216651531.64,216651531.64,1.0,1.0,0.00027683558746831484,1.0,233.0,-216651531.64,-0.027683558746831483,233.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,XP VISTA ASSET MANAGMENT LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221436192.56,221436192.56,1.0,1.0,0.00028294938877217944,1.0,228.0,-221436192.56,-0.028294938877217943,228.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ZEUS CAPITAL GESTAO DE RECURSOS E INVESTIMENTOS LTDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83604073.69,83604073.69,2.0,2.0,0.00010682861403986628,1.0,317.0,-83604073.69,-0.010682861403986627,317.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,ID GESTORA E ADMINISTRADORA DE RECURSOS LTDA,-34714.69,-34714.69,4.0,4.0,-3.621637821669598e-08,0.0,469.0,89495675.37,89588405.75,5.0,5.0,0.00011435685535838268,1.0010361436976325,306.0,-89530390.06,-0.011439307173659936,-163.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
gestor,RJI GESTAO & INVESTIMENTOS LTDA,-51823.91000000015,-51823.91000000015,9.0,9.0,-5.406570893267428e-08,0.0,470.0,25366529.0,2999414.58,2.0,2.0,3.241314706888747e-05,0.11824300360526267,413.0,-25418352.91,-0.003246721277782014,-57.0,2026-05,2025-05,reconstruida; consultar role_share_coverage.csv
