regra,cnpj_fundo,nome_fidc,competencias_afetadas,pl_max,classificacao_atual,classificacao_potencial,motivo,evidencia,acao_sugerida
multicarteira_com_classificacao_especifica,54794448000153,FUJI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",57158441.14,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 950177 p. 28 [precatórios e requisitórios contra entes públicos]: ENERGIA RENOVAVEL DE ACORDO COM A ATIVIDADE ESPECIFICA DE CADA UM DOS CEDENTES E AS OPERACOES REALIZADA S ENTRE ESTES E SEUS RESPECTIVOS DEVEDORES, BEM COMO AQUELES DECORRENTES DE PRECATORIOS OU QUE SEJAM OBJETO DE ACAO JUDICIAL EM CURSO CUJA EXISTENCIA, VALIDADE E EXEQUIBILIDADE DEVERAO SER ATESTADOS PELOS CEDENTES, SENDO CERTO QUE TAIS DIREITOS CREDITORIOS (I) P SERAO REPRESENTADOS PELOS DOCUMENTOS REPRESENTATIVOS DE CREDITO; QUE ESTEJAM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DE SUA CESSAO PARA A CLASS | regulamento 950177 p. 47 [recebíveis comerciais / multissetorial]: O DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA, BEM COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI",revisar manualmente
multicarteira_com_classificacao_especifica,26558776000115,WNT AÇÕES JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS-NÃO PADRONIZADO,"2026-02, 2026-04, 2026-05, 2026-06",55989390.61,Outros | Recuperação | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","Informe Mensal Estruturado 2026-06: segmento Acoes judiciais = 100% da carteira de direitos creditórios reportada à CVM. regulamento 592318 p. 7 [direitos judiciais privados]: O ESTAO, DE QUALQUER FORMA, OBRIGADOS AO ADIANTAMENTO OU AO PAGAMENTO AO FUNDO DOS VALORES RELATIVOS AS DESPESAS ACIMA REFERIDAS, INCLUINDO QUAISQUER TAXAS, DESPESAS, EMOLUMENTOS, HONORARIOS ADVOCATICIOS E PERICIAIS OU QUAISQUER OUTROS ENCARGOS RELACIONADOS AS ACOES JUDICIAIS E AOS PROCEDIMENTOS DE COBRANCA. | regulamento 592318 p. 8 [receitas e dívidas do poder público]: AS NO MESMO DIA, INDEPENDENTEMENTE DE O FUNDO POSSUIR ESTOQUE OU POSICAO ANTERIOR DO MESMO A (III) APLICACAO EM COTAS DO FUNDO DE DESENVOLVIMENTO SOCIAL – FDS; (IV) DECORRENTES DE RECEITAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO, DOS ESTADOS, DO DISTRITO FEDERAL E DOS MUNICIPIOS, BEM COMO DE SUAS AUTARQUIAS E FUNDACOES; E (V) OPERACOES EM MERCADOS DE DERIVATIVOS. 9.6 AS APLICACOES NO FUNDO NAO CONTAM COM GARANTIA DA INSTITUICAO ADMINISTRADORA, DO CUSTODIANTE, DE QUALQUER MECANISMO DE SEGURO OU DO FGC. ALEM DI | assembleia 1135506 p. 4 [recebíveis comerciais / multissetorial]: LANCAMENTOS PROVISIONADOS NA CARTEIRA (CONTAS A PAGAR/CONTAS A ",revisar manualmente
aprovado_sem_evidencia_suficiente,13409986000108,ALBATROZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS,"2026-03, 2026-04, 2026-05, 2026-06",55836642.29,Outros | Poder Público | Setor público | Multissetorial / Outros | Multicarteira outros,em revisão até haver leitura documental,"Decisão aprovada com evidência de 117 caracteres, abaixo do mínimo de 120.",Informe Mensal Estruturado 2026-06: segmento Setor publico = 99% da carteira de direitos creditórios reportada à CVM.,revisar manualmente
multicarteira_com_classificacao_especifica,34964344000132,JC CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,"2026-03, 2026-04, 2026-05, 2026-06",55804961.78,Outros | Recuperação | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 686347 p. 2 [direitos judiciais privados]: JC CREDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CNPJ NO 34.964.344/0001-32 BTG PACTUAL SAC: 0800 772 28 27 - OUVIDORIA: 0800 722 00 48 - BTGPACTUAL.COM 2 1.2 ESTE REGULAMENTO E COMPOSTO POR ESTA PARTE GERAL, UM OU MAIS ANEXOS, CONFORME O NUMERO DE CLASSES AQUI PREVISTO, RESPECTIVOS SUPLEMENTOS, RELATIVOS A CADA SUBCLASS || CEDENTE/ORIGINADOR: regulamento 686347 p. 8: CEDENTE E OS COTISTAS",revisar manualmente
aprovado_sem_evidencia_suficiente,44900271000179,DVNP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DE RESPONSABILIDADE ILIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",55496425.0,"Agro, Indústria e Comércio | Recebíveis Comerciais | Serviços | Crédito PJ | Recebíveis comerciais/multissetorial",em revisão até haver leitura documental,"Decisão aprovada com evidência de 113 caracteres, abaixo do mínimo de 120.",Informe Mensal Estruturado 2026-06: segmento Servicos = 100% da carteira de direitos creditórios reportada à CVM.,revisar manualmente
aprovado_sem_evidencia_suficiente,58488141000185,CLASSE ÚNICA DE COTAS DO ST 1016 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",55227567.71,Outros | Poder Público | Setor público | Multissetorial / Outros | Multicarteira outros,em revisão até haver leitura documental,"Decisão aprovada com evidência de 118 caracteres, abaixo do mínimo de 120.",Informe Mensal Estruturado 2026-06: segmento Setor publico = 100% da carteira de direitos creditórios reportada à CVM.,revisar manualmente
multicarteira_com_classificacao_especifica,53272346000105,BURJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2024-10, 2024-11, 2024-12, 2025-01",53930197.33,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 596659 p. 38 [recebíveis comerciais / multissetorial]: O DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA, BEM COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI",revisar manualmente
multicarteira_com_classificacao_especifica,56834392000149,RAT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",51707937.07,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 831927 p. 24 [recebíveis comerciais / multissetorial]: OS OU NA PRESTACAO DE SERVICOS, CUJA EXISTENCIA, VALIDADE E EXEQUIBILIDADE QUE INDEPENDAM DE PRESTACAO FUTURA, PORTANTO, SAO CREDITOS JA PERFORMADOS, PODENDO SER REPRESENTADOS POR DUPLICATAS, CHEQUES OU POR QUAISQUER OUTROS TITULOS DE CREDITO OU INSTRUMENTOS CONTRATUAIS A POLITICA DE CONCESSAO DOS CREDITOS FICARA A CARGO DA GESTORA, QUE E RESPONSAVEL PELA ANALISE E SELECAO DOS DIREITOS CREDITORIOS A SEREM ADQUIRIDOS PELO FUNDO E E TECNICAMENTE CAPACITADA PARA REALIZAR A AVALIACAO DA CAPACIDADE ECONOMICA D || CEDENTE/ORIGINADOR: regulamento 831927 p. 33: CEDENTE SERA ATRIBUIDA SOMENTE AS COTAS SUBORDINADAS, RAZAO PELA QUAL ESTAS COTAS PODERAO APRESENTAR VALORES DIFERENTES DAS COTAS SENIORES VEDACOES ADICIONAIS – CLASSE DIREITOS CREDITORIOS EM A",revisar manualmente
multicarteira_com_classificacao_especifica,57654431000199,ARC TURBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",50630553.19,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1023251 p. 26 [recebíveis comerciais / multissetorial]: DOCUMENTOS COMPROBATORIOS: SAO OS DOCUMENTOS OU TITULOS REPRESENTATIVOS DO RESPECTIVO DIREITO CREDITORIO, REPRESENTADOS POR CEDULAS DE CREDITO BANCARIO REGISTRADAS NA B3 (“CCBS”), DUPLICATAS ESCRITURAIS, CHEQUES, OU QUAISQUER OUTROS CONTRATOS QUE DEEM ENSEJO A UM DIREITO CREDITORIO, LIQUIDO, CERTO E EXEQUIVEL, DE TITULARIDADE DE EMPRESAS, INCLUSIVE EMPRESAS EM RECUPERACAO JUDICIAL, ATUANTES NOS SEGMENTOS FINANCEIRO, COMERCIAL, INDUSTRIAL E/OU DE PRESTACAO DE SERVICOS. || CEDENTE/ORIGINADOR: regulamento 1023251 p. 26: CEDENTES E OS DEVEDORES/SACADOS, DEVIDAMENTE IDENTIFICADOS PELO CPF OU CNPJ, REPRESENTADOS PO R DOCUMENTOS COMPROBATORIOS, OBSERVADO O",revisar manualmente
multicarteira_com_classificacao_especifica,52519160000145,MEDTECH CPV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",49121825.54,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 654232 p. 44 [recebíveis comerciais / multissetorial]: DITORIOS NOS SEGMENTOS INDUSTRIAL, COMERCIAL, DO AGRONEGOCIO, FINANCEIRO E DE PRESTACAO DE SERVICOS REPRESENTADOS POR (A) TITULOS DE CREDITO, TAIS COMO MAS NAO MAS LIMITADAMENTE A DUPLICATAS, NOTAS | regulamento 654232 p. 13 [precatórios e requisitórios contra entes públicos]: MAR, IMEDIATAMENTE, VIA COMUNICADO AO MERCADO OU FATO RELEVANTE, A DEPENDER DA RELEVANCIA, SOBRE QUAISQUER EVENTOS DE REAVALIACAO DO ATIVO NO QUE SE REFERE A CLASSE QUE ADQUIRA OS PRECATORIOS FEDERAIS PREVISTOS NO ART. 2O, PARAGRAFO UNICO, INCISO II, DO ANEXO NORMATIVO II DA RCVM 175. 1.1.8. O DOCUMENTO REFERIDO NA ALINEA “B” DEVE SER ENCAMINHADO MENSALMENTE, EM ATE 10 (DEZ) DIAS UTEIS APOS O ENCERRAMENTO DO MES A QUE SE REFERIREM. 1.2. DA GESTORA 1.2.1. A GESTORA, OBSERVADAS AS LIMITACOES ESTABELECIDAS NE",revisar manualmente
multicarteira_com_classificacao_especifica,57117669000185,PAINITE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,"2025-04, 2025-05, 2025-06, 2025-07",48832791.44,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 762897 p. 29 [recebíveis comerciais / multissetorial]: DOCUMENTOS COMPROBATORIOS: SAO OS DOCUMENTOS OU TITULOS REPRESENTATIVOS DO RESPECTIVO DIREITO CREDITORIO, REPRESENTADOS POR CEDULAS DE CREDITO BANCARIO REGISTRADAS NA B3 (“CCBS”), DUPLICATAS ESCRITURAIS, CHEQUES, OU QUAISQUER OUTROS CONTRATOS QUE DEEM ENSEJO A UM DIREITO CREDITORIO, LIQUIDO, CERTO E EXEQUIVEL, DE TITULARIDADE DE EMPRESAS, INCLUSIVE EMPRESAS EM RECUPERACAO JUDICIAL, ATUANTES NOS SEGMENTOS FINANCEIRO, COMERCIAL, INDUSTRIAL E/OU DE PRESTACAO DE SERVICOS; EVENTOS DE LIQUIDACAO DA CLASSE: AS S | regulamento 762897 p. 34 [direitos judiciais privados]: BRANCA DOS SEUS ATIVOS. A ADMINISTRADORA, A GESTORA, A CONSULTORA, O CUSTODIANTE OU O AGENTE DE COBRANCA NAO SERAO RESPONSAVEIS POR QUAISQUER CUSTOS, TAXAS, DESPESAS, EMOLUMENTOS, HONORARIOS ADVOCATICIOS E PERICIAIS OU QUAISQUER OUTROS ENCARGOS RELACIONADOS COM OS PROCEDIMENTOS AQUI REFERIDOS, QUE TENHAM SIDO INCORRIDOS PELA CLASSE EM FACE DE TERCEIROS OU DO CEDENTE, OS QUAIS DEVERAO SER CUSTEADOS PELA PROPRIA CLASSE OU DIRETAMENTE PELOS COTISTAS. 9.4. FICA ESTABELECIDO QUE, OBSERVADA A MANUTENCAO DO REGULAR FUNCIONAM || CEDENTE/ORIGINADOR: regulamento 76289",revisar manualmente
aprovado_sem_evidencia_suficiente,63094209000181,BERTOLUCCI II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",47309452.12,"Agro, Indústria e Comércio | Recebíveis Comerciais | Serviços | Crédito PJ | Recebíveis comerciais/multissetorial",em revisão até haver leitura documental,"Decisão aprovada com evidência de 113 caracteres, abaixo do mínimo de 120.",Informe Mensal Estruturado 2026-06: segmento Servicos = 100% da carteira de direitos creditórios reportada à CVM.,revisar manualmente
multicarteira_com_classificacao_especifica,56052655000168,HORTÊNCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-01, 2026-04, 2026-05, 2026-06",47001713.82,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 957862 p. 44 [recebíveis comerciais / multissetorial]: DE DIREITOS DE CREDITO EMITIDOS EM CARACTERES DE COMPUTADOR : A CLASSE PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI REGR || CEDENTE/ORIGINADOR: regulamento 957862 p. 30: CEDENTE SERA RESPONSAVEL PELA EXISTENCIA, CERTEZA, LIQUIDEZ, EXIGIBILIDADE, CONTEUDO, EXATIDAO, VERACIDADE, LEGITIMIDADE E CORRETA FORMALIZACAO DOS DIREITOS CREDITORIOS ELEGIVEIS QUE COMPORAO A",revisar manualmente
multicarteira_com_classificacao_especifica,35940459000150,FERPAR - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,"2026-03, 2026-04, 2026-05, 2026-06",44586497.12,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1203933 p. 6 [classificação ANBIMA declarada no regulamento]: DO CODIGO DE ADMINISTRACAO DE RECURSOS DE TERCEIROS, O FUNDO SE CLASSIFICA COMO TIPO ANBIMA AGRO, INDUSTRIA E COMERCIO – RECEBIVEIS COMERCIAIS. 2.5. CLASSES DE COTAS: UNICA. CAPITULO III – PRESTADORES DE SERVICOS E SUAS RESPONSABILIDADES 3.1. A ADMINISTRADORA, O GESTOR E DEMAIS PRESTADORES DE SERVICOS DO FUNDO RESPONDEM PERANTE A CVM, NAS SUAS RESPEC || regulamento 1203933 p. 11 [precatórios e requisitórios contra entes públicos]: S DA CLASSE, PARA ATUAR NA DEFESA DOS INTERESSES REFERENTES AOS PRECATORIOS, INCLUINDO REPRESENTACAO JUDICIAL E MONITORAMENTO DE TAIS DIREITOS CREDITORIOS, CASO O FUNDO APLIQUE EM PRECATORIOS FEDERAIS; B) PREVIAMENTE A CADA AQUISICAO DE PRECATORIOS, POSSUIR O OFICIO REQUISITORIO E A CERTIDAO DE REMESSA DO PRECATORIO AO TRIBUNAL REGIONAL FEDERAL, OU O COMPROVANTE DE CONSULTA DO PRECATORIO NA PAGINA ELETRONICA DO TRIBUNAL. DOCUSIGN ENVELOPE ID: 5DAEC100-B096-81C0-80A6-C09E62F0DAB0 | regulamento 1203933 p. 28 [crédito corporativo / mercado de capitais]: ORIOS; (V) SEJAM REPRESENTADOS POR DIREITOS E/OU TITULOS REPRESENTATIVOS DE CREDITO, COM OU SEM GARANTIAS REAIS OU PESSOAIS A ELES ATR",revisar manualmente
multicarteira_com_classificacao_especifica,29786909000107,LANCIA! FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-01, 2026-04, 2026-05, 2026-06",43530865.1,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 770923 p. 27 [precatórios e requisitórios contra entes públicos]: NTO MERCANTIL E PRESTACAO DE SERVICOS, CELEBRADAS ENTRE AS CEDENTES E OS DEVEDORES/SACADOS, BEM COMO AQUELES DECORRENTES DE ACOES JUDICIAIS E/OU PROCEDIMENTOS ARBITRAIS, INCLUINDO PRECATORIOS E PRE-PRECATORIOS; (II) VALORES MOBILIARIOS REPRESENTATIVOS DE CREDITO; (III) CERTIFICADOS DE RECEBIVEIS E OUTROS VALORES MOBILIARIOS REPRESENTATIVOS DE OPERACOES DE SECURITIZACAO, QUE NAO SEJAM LASTREADOS EM DIREITOS CREDITORIOS NAO-PADRONIZADOS; E (IV) POR EQUIPARACAO, COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CRED | regulamento 770923 p. 42 [recebíveis comerciais / multissetorial]: DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR: A CLASSE PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI REGR || CEDENTE/ORIGINADOR: regulamen",revisar manualmente
multicarteira_com_classificacao_especifica,32240412000195,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS ESPORTES,"2025-03, 2025-04, 2025-05, 2025-06",43259797.41,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 633034 p. 47 [recebíveis comerciais / multissetorial]: OM OS DEVEDORES, SENDO TAIS DIREITOS CREDITORIOS REPRESENTADOS PELOS DOCUMENTOS REPRESENTATIVOS DO CR EDITO, INCLUSIVE (A) REPRESENTADOS POR TITULOS DE CREDITO, MAS LIMITADAMENTE, DUPLICATAS, NOTAS PROMISSORIAS, | regulamento 633034 p. 48 [crédito imobiliário]: RIA LIMA, 1355 ▪ 5° ANDAR ▪ SAO PAULO/SP ▪ 01452-919 | TEL.: (55 11) 2827-3500 OUVIDORIA: OUVIDORIA@SINGULARE.COM.BR | WWW.SINGULARE.COM.BR CEDULAS DE CREDITO BANCARIO, CEDULAS DE CREDITO IMOBILIARIO, CEDULAS DE PRODUTOR RURAL, DEBENTURES; (B) CONTRATOS EM GERAL; ( C) TODO E QUALQUER INSTRUMENTO REPRESENTATIVO DE CREDITO. DIREITOS CREDITORIOS CEDIDOS OS DIREITOS CREDITORIOS CEDIDOS AO FUNDO PELAS CEDENTES. DISPONIBILIDADES OS RECURSOS EM CAIXA OU ATIVOS FINANCEIROS DE LIQUIDEZ DIARIA. DOCUMENTOS COMPROBATORIOS A D | regulamento 633034 p. 12 [receitas e dívidas do poder público]: ISCO; (D) ORIGINADOS DE EMPRESAS EM PROCESSO DE RECUPERACAO JUDICIAL OU EXTRAJUDICIAL; E (E) SEREM DE EXISTENCIA FUTURA. 10.2.1. E VEDADO AO FUNDO ADQUIRIR DIREITOS DECORRENTES DE RECEITAS PUBLICAS ORIGINARIAS OU DERIVADAS DA UNIAO, DOS ESTADOS, DO DISTRITO FEDERAL E DOS MUNICIPIOS, B",revisar manualmente
aprovado_sem_evidencia_suficiente,57223832000194,IRLANDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",43249222.04,Outros | Poder Público | Setor público | Multissetorial / Outros | Multicarteira outros,em revisão até haver leitura documental,"Decisão aprovada com evidência de 118 caracteres, abaixo do mínimo de 120.",Informe Mensal Estruturado 2026-06: segmento Setor publico = 100% da carteira de direitos creditórios reportada à CVM.,revisar manualmente
multicarteira_com_classificacao_especifica,60078440000193,ANTARES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",42970022.22,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","Informe Mensal Estruturado 2026-06: segmento Comercial = 71% da carteira de direitos creditórios reportada à CVM. regulamento 1140914 p. 41 [recebíveis comerciais / multissetorial]: DE OPERACOES REALIZADAS ENTRE CEDENTES E O DEVEDOR, QUE TENHAM DOMICILIO OU SEDE NO PAIS, NOS SEGMENTOS INDUSTRIAL, COMERCIAL E DE SERVICOS EM GERAL, E DEVEM SER REPRESENTADOS POR DUPLICATAS, CHEQUES, CEDULAS DE CREDITO BANCARIO, NOTAS PROMISSORIAS, CONTRATOS DE PRESTACAO DE SERVICOS, ENTRE OUTROS, PODENDO TAMBEM SER CARACTERIZADOS POR DEBENTURES PRIVADAS EMITIDAS PELO DEVEDOR, QUE PODERAO SER SUBSCRITAS OU ADQUIRIDAS PELO FUNDO E COTAS DE EMISSAO DE FIDCS (“DIREITOS CREDITORIOS”). 6.2. ADICIONALMENTE, CA | regulamento 1140914 p. 41 [CCB e capital de giro]: AS ENTRE CEDENTES E O DEVEDOR, QUE TENHAM DOMICILIO OU SEDE NO PAIS, NOS SEGMENTOS INDUSTRIAL, COMERCIAL E DE SERVICOS EM GERAL, E DEVEM SER REPRESENTADOS POR DUPLICATAS, CHEQUES, CEDULAS DE CREDITO BANCARIO, NOTAS PROMISSORIAS, CONTRATOS DE PRESTACAO DE SERVICOS, ENTRE OUTROS, PODENDO TAMBEM SER CARACTERIZADOS POR DEBENTURES PRIVADAS EMITIDAS PELO DEVEDOR, QUE PODERAO SER SUBSCRITAS OU ADQUIRIDAS PELO FUNDO E COTAS DE EMISSAO DE FIDCS (“DIREITOS CRE",revisar manualmente
multicarteira_com_classificacao_especifica,51124933000121,WIZARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",42522239.02,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 919273 p. 15 [precatórios e requisitórios contra entes públicos]: RA CLASSIFICACAO DO FIDC NO 08, DE 23 DE MAIO DE 2019, DA ANBIMA, O FUNDO CLASSIFICA-SE COMO UM FIDC NAO-PADRONIZADO, OU SEJA, ALEM DOS CREDITOS PADRONIZADOS, ESTA APTO A ADQUIRIR PRECATORIOS; VALORES EM RECUPERACAO JUDICIAL; DIVIDAS VENCIDAS E COM INADIMPLENCIA; VALORES EM LITIGIO JUDICIAL; VALOR DE EXISTENCIA FUTURA OU INCERTA; DERIVATIVOS DE CREDITO E OUTROS TIPOS DE DIREITOS CREDITORIOS NAO CONVENCIONAIS. 1.5. OS TERMOS E EXPRESSOES CONSTANTES DESTE REGULAMENTO, DE SEUS ANEXOS E DE SEUS SUPLEMENTOS, IN || CEDENTE/ORIGINADOR: regulamento 919273 p. 37: CEDENTE SERA RESPONSAVEL POR DAR CIENCIA AS RESPECTIVAS DEVEDORAS ACERCA DA CESSAO DOS DIREITOS DE CREDITO AO FUNDO, NOS TERMOS DO ARTIGO 290 DO CODIGO CIVIL, FICANDO O GESTOR RESPONSAVEL POR V",revisar manualmente
