review_id,competencia_referencia,cnpj_fundo,denominacao_referencia,status,tipo_analitico,foco_analitico,tabela_ii_analitica,taxonomia_funcional_n1,taxonomia_funcional_n2,confianca,documento_id,fonte_documental,documento_data,pagina_clausula,evidencia,cedente_originador_expresso,notas,responsavel,competencia_inicio,updated_at_utc
59356753000187,2026-06,59356753000187,ER - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,aprovado,"Agro, Indústria e Comércio",Infraestrutura,Serviços,Infra/Energia,Energia/infra,alta,1001065,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=59356753000187,,p. 68 — política/definição do lastro,"11 ANEXO III AO REGULAMENTO DO ER – ENERGIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA POLITICA DE ORIGINACAO E CONCESSAO DE CREDITO A CREDORA ORIGINAL PODERA ORIGINAR DIREITOS CREDITORIOS ORIUNDOS DE PROCEDIMENTOS COMPETITIVOS COM A UNIAO FEDERAL E A AGENCIA NACIONAL DE ENERGIA ELETRICA (“ANEEL”), POR MEIO DO QUAL SE COMPROMETA A DISPONIBILIZAR UMA DETERMINADA QUANTIDADE DE ENERGIA PARA O FORNECIMENTO DO SISTEMA INTERLIGADO NACIONAL -SIN, EM CONTRAPARTIDA DE PAGAMENTO EM MOEDA CORRENTE NACIONAL, NOS TERMOS ESTABELECIDOS NA CAMARA DE COMERCIALIZACAO DE ENERGIA ELETRICA – CCEE A POLITICA DE ORIGINACAO E CONCESSAO DE CREDITO CONSISTE NA CONSTITUICAO DE RECEBIVEIS ADVINDOS DOS PROCEDIMENTOS COMPETITIVOS DEVIDOS PELA CCEE, E APLICA -SE AOS DIREITOS CREDITORIOS CER E AS GARANTIAS DOS DIREITOS CREDITORI",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
60010416000112,2026-06,60010416000112,MT CONSIGNADO PRIVADO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,aprovado,Financeiro,Crédito Consignado,Financeiro,Crédito PF,Consignado/INSS,alta,1051393,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=60010416000112,,p. 9 — política/definição do lastro,"S DIREITOS CREDITORIOS SERAO ADQUIRIDOS PELA CLASSE SEMPRE DE ACORDO COM A PRESENTE POLITICA DE INVESTIMENTOS. 4.2 OS DIREITOS CREDITORIOS SAO ORIGINADOS NO AMBITO DE OPERACOES DE EMPRESTIMO CONSIGNADO CONCEDIDO PELO ENDOSSANTE A UM DEVEDOR POR MEIO DA PLATAFORMA MT E REPRESENTADO POR CCB, DEVIDAMENTE FORMALIZADA POR VIA ELETRONICA, DE ACORDO COM A LEGISLACAO APLICAVEL, OBSERVADA A POLITICA DE CREDITO CONSTANTE DO CONTRATO DE ENDOSSO. O ENDOSSANTE CELEBROU O CONVENIO CONSIGNADO PRIVADO PREVIAMENTE AO ENDOSSO DE DIREITOS CREDITORIOS ELEGIVEIS A CLASSE, PARA QUE, APOS A AVERBACAO DOS DIREITOS CREDITORIOS NA DATAPREV, O PAGAMENTO REGULAR DOS DIREITOS CREDITORIOS DECORRENTES DAS CCB SEJA FEITO POR CONSIGNACAO E/OU D",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
60356171000180,2026-06,60356171000180,CLOUDWALK PI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,aprovado,Financeiro,Adquirência,Adquirência,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,alta,993687,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=60356171000180,,p. 109 — política/definição do lastro,". “DIREITO DE RECOMPRA DE INADIMPLIDOS” TEM O SIGNIFICADO ATRIBUIDO NO ITEM 13.10 DESTE ANEXO. “DIREITO DE RECOMPRA PARCIAL” TEM O SIGNIFICADO ATRIBUIDO NO ITEM 13.9 DESTE ANEXO. “DIREITOS CREDITORIOS” SIGNIFICAM OS DIREITOS CREDITORIOS DE TEMPOS EM TEMPOS DETIDOS PELA CEDENTE EM FACE DOS DEVEDORES, CONFORME AS REGRAS DOS ARRANJOS DE PAGAMENTOS ABERTOS, DECORRENTES DE TRANSACOES DE PAGAMENTO REALIZADAS POR USUARIOS-FINAIS COM A UTILIZACAO DE INSTRUMENTOS DE PAGAMENTO, OPERACIONALIZADAS PELO SISTEMA CLOUDWALK, PARA A AQUISICAO DE BENS OU SERVICOS NOS ESTABELECIMENTOS CREDENCIADOS, EQUIVALENTES AO VALOR REMANESCENTE DAS TRANSACOES DE PAGAMENTO APOS O DESCONTO DAS TAXAS APLICAVEIS. UM DIREITO CREDITORIO CONSIDERADO INDIVIDUALMENTE PODERA SER CORRESPONDENTE A INTEGRALIDADE DE UMA TRANSACAO DE PAGAMENTO (NO CASO DE PAGAMENTO A VISTA) OU A UMA PARCELA DE UMA","p. 87: CEDENTE SERAO CORRETOS E SUFICIENTES, PODENDO, ASSIM, EXISTIR ERROS OPERACIONAIS NA REALIZACAO DESTAS CONCILIACOES EXTRAORDINARIAS. 20.1.30. GUARDA DOS DOCUMENTOS ADICIONAIS. OS DOCUMENTOS ADICIONAIS RELATIVOS AOS DIREITOS CREDITORIOS CEDIDOS PERMANECERAO SOB A GUARDA DA CEDENTE, E, MEDIANTE SOLICITACAO, A CLASSE A E/OU O CUSTODIANTE PODERAO TER ACESSO A TAIS DOCUMENTOS ADICIONAIS. E POSSIVEL QUE HAJA FALHA OU ATRASO NA DISPONIBILIZACAO DE ACESSO AOS DOCUMENTOS ADICIONAIS, O QUE PODE DIFICULTAR A COBRANCA E ATE MESMO A IDENTIFICACAO DOS DIREITOS CREDITORIOS CEDIDOS, ASSIM GERANDO PERDAS A CLASSE A E AOS SEUS COTISTAS. RISCOS DE MENOR MATERIALIDADE 20.1.31. GUARDA DA DOCUMENTACAO. NOS TERMOS DESTE ANEXO, O",Pré-classificação analítica de adquirência; a decisão permanece pendente de revisão manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
60528786000146,2026-06,60528786000146,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGIBANK I RESPONSABILIDADE LIMITADA,aprovado,Financeiro,Crédito Consignado,Financeiro,Crédito PF,Consignado/INSS,alta,1239450,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=60528786000146,,p. 76 — política/definição do lastro,"E ORIGINACAO DE DIREITOS CREDITORIOS PODERA AFETAR NEGATIVAMENTE A CAPACIDADE DO FUNDO DE PAGAMENTO DA META DE RENTABILIDADE. O FUNDO ADQUIRIRA DIREITOS CREDITORIOS DECORRENTES DE EMPRESTIMOS CONSIGNADOS ORIGINADOS E/OU ADQUIRIDOS PELO ENDOSSANTE, CONFORME TERMOS E CONDICOES PREVISTOS NO CONTRATO DE ENDOSSO. DESSA FORMA, AS ATIVIDADES DO FUNDO ESTARAO ASSIM CONDICIONADAS A CONT INUIDADE DAS OPERACOES DO ENDOSSANTE E, NOTADAMENTE, A SUA CAPACIDADE DE ORIGINACAO E/OU AQUISICAO E TRANSFERENC IA DOS DIREITOS CREDITORIOS. O FUNDO NAO TEM QUALQUER CONTROLE OU INGERENCIA SOBRE A ORIGINACAO DOS DIREITOS CREDITORIOS, A QUAL E CONDUZIDA PELO ENDOSSANTE, DE ACORDO COM CRITERIOS E POLITICAS PROPRIAS DO ENDOSSANTE. O ENDOSSANT",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
61285603000171,2026-06,61285603000171,MAROBÁ FIDC,aprovado,Financeiro,Multicarteira Financeiro,Financeiro,Multissetorial / Outros,Multicarteira financeiro,media,IMG_8592,Comentário manual do usuário — IMG_8592.jpg,2026-07-29,Linha do FIDC na imagem,Itaú Unibanco (Veículo IOF),Itaú Unibanco S.A.,Decisão manual: veículo financeiro ligado ao Itaú enquadrado como multicarteira financeiro. O comentário identifica o veículo e a incidência de IOF sem individualizar a família predominante de ativos.,usuario_curadoria_manual,2026-06,2026-07-29T20:21:37+00:00
61652768000134,2026-06,61652768000134,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DRIVER MASTER BRASIL I - RESP LIMITADA,aprovado,Financeiro,Financiamento de Veículos,Financeiro,Crédito PF,Auto/Veículos,alta,1044627,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=61652768000134,,p. 35 — política/definição do lastro,"IFICADO E VALIDADO PELO CUSTODIANTE NO DIA UTIL IMEDIATAMENTE ANTERIOR A DATA DE AQUISICAO, DE ACORDO COM OS SEGUINTES CRITERIOS DE ELEGIBILIDADE: (I) O VALOR NOMINAL AGREGADO DOS DIREITOS CREDITORIOS ADQUIRIDOS DECORRENTES DE CEDULAS DE CREDITO BANCARIO DE UM UNICO DEVEDOR NAO PODERA EXCEDER R$ 250.000,00 (DUZENTOS E CINQUENTA MIL REAIS); (II) OS DIREITOS CREDITORIOS SOMENTE SERAO REFERENTES AS CEDULAS DE CREDITO BANCARIO RELATIVAS AO FINANCIAMENTO DE VEICULOS NA MODALIDADE DE CREDITO DIRETO AO CONSUMIDOR (CDC – VEICULOS), DESDE QUE AS CEDULAS DE CREDITO BANCARIO RELATIVAS AO FINANCIAMENTO DE VEICULOS SEMINOVOS CORRESPONDAM A, NO MAXIMO, 15,0% (QUINZE POR CENTO) DE TODOS OS DIREITOS CREDITORIOS ADQUIRIDOS PELA CLASSE; (III) OS DIREITOS CREDITORIOS DEVEM SER DE DEVEDORES QUE NAO APRESENTEM, NO MOMENTO DA COMPRA PELO FUNDO, OUTROS DIREITOS CREDITORIOS ADQUIRIDOS ACUMULADOS E NAO PAGOS AO FUNDO; (IV) CONSIDERANDO A CESSAO PROPOSTA PRO FORMA, OS DIREITOS CREDITORIOS ADQUIRIDOS QUE COMPOEM A CARTEIRA DO FUNDO TERAO APENAS PARCELAS MENS","p. 36: CEDENTE SERAO ENVIADAS EXCLUSIVAMENTE VIA ARQUIVO ELETRONICO, EM FORMATO ACORDADO ENTRE O CEDENTE, O GESTOR E O TERCEIRO CONTRATADO, NOS TERMOS DO CONTRATO DE CESSAO, A FIM DE PERMITIR QUE O GESTOR VERIFIQUE O CUMPRIMENTO DOS CRITERIOS DE ELEGIBILIDADE DESCRITOS NESTA SECAO 8. 8.1.2. A CONTRATACAO DE TERCEIRO RESPONSAVEL PELA VERIFICACAO DOS CRITERIOS DE ELEGIBILIDADE NAO EXCLUI AS RESPONSABILIDADES DO GESTOR. 9. DIREITOS CREDITORIOS CAPITULO I - CARACTERISTICAS DOS DIREITOS CREDITORIOS 9.1. NOS TERMOS DO ARTIGO 21 DA RESOLUCAO CVM 175, E SEM PREJUIZO DOS CRITERIOS DE ELEGIBILIDADE PREVISTOS NA SECAO 8, AS CARACTERISTICAS INERENTES AOS DIREITOS CREDITORIOS ELEGIVEIS A SEREM ADQUIRIDOS PELO FUNDO DURANTE O",Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
62393679000183,2026-06,62393679000183,CLOUDWALK BELA,aprovado,Financeiro,Cartão de crédito,Cartão de crédito,Meios de Pagamento e Cartões,Banco emissor/cartão de crédito,alta,IMG_8592,Comentário manual do usuário — IMG_8592.jpg,2026-07-29,Linha do FIDC na imagem,Cloudwalk IP,Cloudwalk IP,Decisão manual confirmada pela leitura documental: a obrigação cedida predominante recai sobre bancos emissores.,usuario_curadoria_manual,2026-06,2026-07-29T20:21:37+00:00
62393829000159,2026-06,62393829000159,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS MEDICI I - RESPONSABILIDADE LIMITADA,aprovado,Fomento Mercantil,Fomento Mercantil,Factoring,Crédito PJ,Recebíveis comerciais/multissetorial,alta,1242436,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=62393829000159,,p. 48 — política/definição do lastro,"INVESTIMENTO, DIVERSIFICACAO E COMPOSICAO DA CARTEIRA PREVISTAS NESTE CAPITULO SERAO OBSERVADAS DIARIAMENTE, COM BASE NO PATRIMONIO LIQUIDO DO DIA UTIL IMEDIATAMENTE ANTERIOR. 9. DIREITOS CREDITORIOS CARACTERISTICAS DOS DIREITOS CREDITORIOS OS DIREITOS CREDITORIOS A SEREM ADQUIRIDOS PELA CLASSE SAO DIREITOS CREDITORIOS PERFORMADOS, DECORRENTES DE OPERACOES DE COMPRA E VENDA DE PRODUTOS E PRESTACAO DE SERVICOS PELOS CEDENTES AS DEVEDORAS, REALIZADAS NO SEGMENTO COMERCIAL, BEM COMO RECEBIVEIS DE CARTAO DE CREDITO 9.1.1. A CLASSE NAO PODERA ADQUIRIR DIREITOS CREDITORIOS NAO PADRONIZADOS E/OU NAO PERFORMADOS, CUJA EXIGIBILIDADE AINDA DEPENDA DA CONTRAPRESTACAO PELOS RESPECTIVOS CEDENTES. 9.1.2. OS TERMOS DE CESSAO A SER EM FIRMADOS NA CESSAO DOS RECEBIVEIS DE CARTOES DE CREDITO COM CADA UMA DAS CREDENCIADORAS DEVERAO SER APRESENTADOS AOS COTISTAS SENIORES DE CADA SERIE INDIVIDUALMENTE ANTES DA FORMALIZACAO COM CADA CREDENC",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
62588266000154,2026-06,62588266000154,VTK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,aprovado,Financeiro,Crédito Consignado,Financeiro,Crédito PF,Consignado/INSS,alta,1002580,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=62588266000154,,p. 20 — política/definição do lastro,"ITORIOS QUE ATENDAM A POLITICA DE INVESTIMENTO, COMPOSICAO E DIVERSIFICACAO DA CARTEIRA DO FUNDO, DESCRITA NESTE ANEXO DESCRITIVO. 1.3 CATEGORIA DO FUNDO. FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS, CONFORME ANEXO NORMATIVO II DA RESOLUCAO CVM 175. 1.4 CLASSIFICACAO ANBIMA. PARA FINS DO DISPOSTO NO CODIGO DE ADMINISTRACAO E GESTAO DE RECURSOS DE TERCEIROS DA ANBIMA, O FUNDO E CLASSIFICADO COMO "" FINANCEIRO – CREDITO CONSIGNADO"", CONFORME ARTIGO 34 DO ANEXO COMPLEMENTAR V DAS REGRAS E PROCEDIMENTOS DE ADMINISTRACAO E GESTAO DE RECURSOS DE TERCEIROS DA ANBIMA. 1.5 FORMA DE CONSTITUICAO. A CLASSE E CONSTITUIDA SOB A FORMA DE CONDOMINIO FECHADO, DE MODO QUE AS COTAS DE CADA SUBCLASSE OU SERIE SOMENTE SERAO RESGATADAS, ORDINARIAMENTE, NAS RESPECTIVAS DATAS DE RESGATE OU EM CASO DE LIQUIDACAO DO FUNDO E/OU DA CLASSE. NAO OBSTANTE, AS COTAS SERAO OBJETO DE AMORTIZACOES DURANTE O PRAZO DE VIGENCIA DO FUNDO, NOS TERMOS DESTE REGULAMENTO E DO RES",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
62838025000116,2026-06,62838025000116,ENDURANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,aprovado,"Agro, Indústria e Comércio",Recebíveis Comerciais,Adquirência,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,alta,1058234,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=62838025000116,,p. 6 — política/definição do lastro,"FICADO QUE LHE E ATRIBUIDO NO ITEM 8.1 DA PARTE GERAL DO REGULAMENTO. “ENTIDADES REGISTRADORAS” SIGNIFICAM AS ENTIDADES AUTORIZADAS PELO BACEN A EXERCER A ATIVIDADE DE REGISTRO DE DIREITOS CREDITORIOS, DENTRE OS QUAIS, RECEBIVEIS DE ARRANJO DE PAGAMENTOS, NOS TERMOS DA RESOLUCAO CMN NO 4.734/19. “ESCRITURADOR”: SIGNIFICA A LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA., COM SEDE NA CIDADE DE SAO PAULO, ESTADO DE SAO PAULO, AVENIDA DOUTOR CARDOSO DE MELO, NO 1184 – 9O ANDAR, CONJUNTO 91, INSCRITA NO CNPJ SOB O NO 24.361.690/0001-72. “ESTABELECIMENTOS COMERCIAIS ” SIGNIFICAM OS ESTABELECIMENTOS COMERCIAIS OU PROFISSIONAIS AUTONOMOS, LOCALIZADOS NO BRASIL, DEVIDAMENTE CREDENCIADOS PELAS SUBCREDENCIADORAS, EM OBSERVANCIA A REGULAMENTACAO EXPEDIDA P","p. 3: CEDENTES” SIGNIFICAM, EXCLUSIVAMENTE, AS SEGUINTES SUBCREDENCIADORAS: (I) PAGUEVELOZ INSTITUICAO DE PAGAMENTO LTDA., INSCRITA NO CNPJ SOB O NO 03.816.413/0001-37 (“PAGUEVELOZ”); E (II) SERASA S.A., INSCRITA NO CNP",Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
63572282000111,2026-06,63572282000111,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,aprovado,Financeiro,Adquirência,Adquirência,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,alta,1089845,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=63572282000111,,p. 112 — política/definição do lastro,"LIZACAO PELO MERCADO PAGO DE OPERACAO DE CESSAO OU ALIENACAO (DE FORMA DEFINITIVA OU EM GARANTIA, INCLUINDO OPERACAO DE ANTECIPACAO OU DESCONTO DE RECEBIVEIS PELA MERCADO PAGO) DE DIREITOS CREDITORIOS DECORRENTES DE TRANSACOES DE PAGAMENTO REALIZADAS ENTRE UM ESTABELECIMENTO COMERCIAL E UM OU MAIS USUARIOS - FINAIS ATRAVES DO MERCADO PAGO, NA CONDICAO DE INSTITUIDOR DE UM ARRANJO DE PAGAMENTO FECHADO QUE INTEROPERA E/OU PARTICIPA DO(S) ARRANJO(S) DE PAGAMENTO ABERTO(S) DA(S) BANDEIRA(S), EXCETO QUANDO O VALOR DO ESTOQUE LIVRE DO DEVEDOR FOR IGUAL OU SUPERIOR AO VALOR DO MONTANTE TOTAL DAS EMISSOES DE COTAS SENIORES DAS SERIES EM CIRCULACAO (DEFINIDO NOS RESPECTIVOS A DENDO(S) AO APENDICE A ) E A OPERACAO DE CESSAO OU ALIENACAO NAO COMPROMETA O VALOR DO ESTOQUE LIVRE DO DEVEDOR, QUE DEVERA PERMANECER IGUAL OU SUPERIOR AO VALOR DO MONTANTE TOTAL DAS EMISSOES DE COTAS SENIORES DAS SERIES EM CIRCULACAO (DE",N/D — cedente/originador nominal não identificado no regulamento disponível.,Pré-classificação analítica de adquirência; a decisão permanece pendente de revisão manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
63662224000189,2026-06,63662224000189,FIDC SANTANDER AUTO LOANS I SEGMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA,aprovado,Financeiro,Financiamento de Veículos,Financeiro,Crédito PF,Auto/Veículos,alta,1240697,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=63662224000189,,p. 20 — política/definição do lastro,"MEIO DA B3, HIPOTESE EM QUE SERAO CONSIDERADOS DIAS UTEIS TODOS OS DIAS EXCETO FERIADO NACIONAL, SABADO OU DOMINGO OU DATA EM QUE, POR QUALQUER MOTIVO, NAO HAJA EXPEDIENTE NA B3. “DIREITOS CREDITORIOS”: SIGNIFICAM OS DIREITOS CREDITORIOS VINCULADOS AOS CCCBS ELEGIVEIS ADQUIRIDOS PELA CLASSE A QUE, POR SUA VEZ, ESTAO RELACIONADOS AS CCBS VINCULADAS, QUE REPRESENTAM CREDITOS DECORRENTES DE OPERACOES DE FINANCIAMENTO DE VEICULOS AUTOMOTORES A DEVEDORES, INCLUINDO AQUELES DECORRENTES DOS DEMAIS DIREITOS, DOCUSIGN ENVELOPE ID: 21CD02BF-005B-8612-80FE-9AE34DBAC3E9",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental propõe reclassificação; confirmar a materialidade do lastro antes de Aprovar e aplicar. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
63700113000110,2026-06,63700113000110,NC 2025 I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,aprovado,Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,media,1074015,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=63700113000110,,p. 3,"TO DE CUSTODIA ”: E O “CONTRATO DE PRESTACAO DE SERVICOS QUALIFICADOS PARA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS E OUTRAS AVENCAS”, CELEBRADO PELA CLASSE DO FUNDO REPRESENTADO PELO ADMINISTRADOR, , PELO CUSTODIANTE DO DIREITO CREDITORIO E PELO GESTOR, QUE PODERA, POR MEIO DE ADITIVO, SOFRER ALTERACOES ENTENDIDAS PELAS PARTES COMO PERTINENTES. “COTAS”: SAO AS COTAS DE EMISSAO DO FUNDO. “COTISTAS”: SAO OS TITULARES DE COTAS; “CRITERIOS DE ELEGIBILIDADE ”: SAO OS CRITERIOS A SEREM OBSERVADOS PELO GESTOR PARA QUE OS DIREITOS CREDITORIOS POSSAM SER ADQUIRIDOS PELO FUNDO, CONFORME DEFINIDOS NESTE REGULAMENTO. “CUSTODIANTE”: E A LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA., COM SEDE NA CIDADE DE SAO PAULO, ESTADO DE SAO PAULO, AVENIDA DOUTOR CARDOSO DE MELO, NO 1184 – 9O ANDAR, CONJUNTO",N/D — cedente/originador nominal não identificado no regulamento disponível.,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A cláusula disponível não individualiza o lastro; a conclusão mantém a classificação oficial.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
63953619000130,2026-06,63953619000130,CLASSE CONSIGNADO PRIVADO DO MT GLOBAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,aprovado,Financeiro,Crédito Consignado,Financeiro,Crédito PF,Consignado/INSS,alta,1222855,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=63953619000130,,p. 87 — política/definição do lastro,"ES PARA O ENDOSSANTE; (IV) CALCULO, ATUALIZACAO E GESTAO DOS LIMITES DE CREDITO DOS DEVEDORES NO CARTAO DE CREDITO CONSIGNADO E CARTAO BENEFICIO; E (V) OFERTA A CLASSE DE TODOS OS DIREITOS CREDITORIOS, ORIUNDOS DO CARTAO DE CREDITO CONSIGNADO E/OU CARTAO BENEFICIO, DE UM MESMO DEVEDOR ORIGINADOS NA PLATAFORMA MT. 4.31 A CLASSE, O ADMINISTRADOR E O GESTOR, BEM COMO SEUS CONTROLADORES, SOCIEDADES COLIGADAS, CONTROLADAS OU SOB CONTROLE COMUM, E/OU SUBSIDIARIAS, NAO RESPONDEM PELA CERTEZA, LIQUIDEZ, EXIGIBILIDADE, CONTEUDO, EXATIDAO, VERACIDADE, LEGITIMIDADE, VALIDADE E/OU CORRETA FORMALIZACAO DOS DIREITOS CREDITORIOS ADQUIRIDOS PELA CLASSE, TAMPOUCO PELA SOLVENCIA DOS DEVEDORES E/OU CEDENTES/ENDOSSANTES DOS RESPECTIVOS DIREITOS CREDITORIOS. 4.32 SEM PREJU",p. 19: CNPJ SOB NO 03.311.443/0001-91 (“ENDOSSANTE” OU “CEDENTE,Conclusão documental recomenda manter a classificação oficial; a decisão permanece pendente de aprovação manual. A proposta deriva da definição ou política de investimento; a composição efetiva da carteira pode variar dentro dos limites do regulamento.,curadoria_documental_consolidada,2026-06,2026-07-29T20:21:37+00:00
