cnpj,fund_name,setor_n1_metadata,setor_n2_metadata,metadata_confidence,setor_n1_document,setor_n2_document,document_classification_evidence,setor_n1_final,setor_n2_final,final_classification_source,regulamento_count,document_count_total,latest_regulamento_file,latest_regulamento_date,pdf_extraction_status,pages_extracted,monocedente_or_multicedente,concentrated_or_pulverized_debtors,credit_rights_allocation_min_pct,subordination_main_pct,subordination_all_pcts,cash_reserve_main_pct,concentration_limit_main_pct,default_trigger_main_pct,asset_class_confirmed,asset_class_confirmed_evidence,named_originator_or_cedente,named_originator_or_cedente_evidence,named_debtor_or_sacado,named_debtor_or_sacado_evidence,revolving_period,revolving_period_evidence,subordination_minimum,subordination_minimum_evidence,mezzanine_layer,mezzanine_layer_evidence,cash_or_liquidity_reserve,cash_or_liquidity_reserve_evidence,repurchase_or_indemnity,repurchase_or_indemnity_evidence,eligibility_criteria,eligibility_criteria_evidence,concentration_limits,concentration_limits_evidence,default_or_performance_triggers,default_or_performance_triggers_evidence,rating_required,rating_required_evidence,derivatives_allowed,derivatives_allowed_evidence,amortization_profile_defined,amortization_profile_defined_evidence,feature_hits_count,feature_hits_share
42085830000109,CLOUDWALK AKIRA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,descricao_lastro: regex `MEIOS DE PAGAMENTO`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,9,14,data/raw/42085830000109/966441_regulamento_regulamento_966441_2025-07-24.pdf,2025-07-24,cache,-1,cedente_nomeado,devedor_nomeado,,,,,,,sim,DIREITOS CREDITORIOS SEGMENTO MEIOS DE PAGAMENTO,sim,CEDENTE CNPJ,sim,DEVEDOR RAZAO SOCIAL DO DEVED OR CNPJ/ME DO DEVEDOR CODIG O DE MOED A NOME DA CEDENTE CNPJ,sim,REVOLVENCIA,sim,INDICE DE SUBORDINACAO C. ESTIMAR O PRAZO MEDIO PONDERADO DA CARTEIRA DE ATIVOS D. ESTABELECER COMO SE DARAO OS FLUXOS FINANCEIROS DERIVADOS DOS ATIVOS E E. ESTAB,nao,,sim,"RESERVA DE CAIXA E POSTERIORMENTE, SE NECESSARIO, OS VALORES REFERENTES AS COTAS SUBORDINADAS, OBSERVADO O DISPOSTO NO ITEM .10.1 ACIMA.",sim,RECOMPRA,sim,CRITERIOS DE ELEGIBILIDADE ....................................................... 31 COMPOSICAO DO PATRIMONIO DA CLASSE A E DAS EMISSOES DE COTAS ...................,sim,"LIMITES DE CONCENTRACAO E DIVERSIFICACAO DE CARTEIRA E CONCENTRACAO DE RISCO QUANDO O DESCUMPRIMENTO FOR CAUSADO POR DESENQUADRAMENTO PASSIVO, DECORRENTE DE FATOS",sim,EVENTOS DE AVALIACAO ............................................................................................ 64 DOS EVENTOS DE LIQUIDACAO E DA LIQUIDACAO A,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,pass_through,FLUXO DE CAIXA,13,0.9285714285714286
44124617000194,CLOUDWALK AKIRA II FIDC SEGMENTO MEIOS DE PAGAMENTO,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,descricao_lastro: regex `MEIOS DE PAGAMENTO`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,10,18,data/raw/44124617000194/851798_regulamento_regulamento_851798_2025-02-28.pdf,2025-02-28,cache,-1,cedente_nomeado,concentrado,,,,,,,sim,DIREITOS CREDITORIOS SEGMENTO MEIOS DE PAGAMENTO,sim,CEDENTE CNPJ,sim,DEVEDOR RAZAO SOCIAL DO DEVED OR CNPJ/ME DO DEVEDOR CODIG O DE MOED A NOME DA CEDENTE CNPJ,sim,REVOLVENCIA,sim,INDICE DE SUBORDINACAO C. ESTIMAR O PRAZO MEDIO PONDERADO DA CARTEIRA DE ATIVOS D. ESTABELECER COMO SE DARAO OS FLUXOS FINANCEIROS DERIVADOS DOS ATIVOS E E. ESTAB,nao,,sim,"RESERVA DE CAIXA E POSTERIORMENTE, SE NECESSARIO, OS VALORES REFERENTES AS COTAS SUBORDINADAS, OBSERVADO O DISPOSTO NO ITEM 4.10.1 ACIMA",sim,RECOMPRA,sim,CRITERIOS DE ELEGIBILIDADE ............................................ 32 4. COMPOSICAO DO PATRIMONIO DA CLASSE A E DAS EMISSOES DE COTAS .................... 35 5.,sim,"LIMITES DE CONCENTRACAO E DIVERSIFICACA O DE CARTEIRA E CONCENTRACAO DE RISCO QUANDO O DESCUMPRIMENTO FOR CAUSADO POR DESENQUADRAMENTO PASSIVO, DECORRENTE DE FATOS",sim,EVENTOS DE AVALIACAO ................................................................................. 65 19. DOS EVENTOS DE LIQUIDACAO E DA LIQUIDACAO ANTECIPA,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,pass_through,FLUXO DE CAIXA,13,0.9285714285714286
42085816000105,CLOUDWALK KICK ASS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,descricao_lastro: regex `MEIOS DE PAGAMENTO`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,11,21,data/raw/42085816000105/733165_regulamento_regulamento_733165_2024-09-05.pdf,2024-09-05,cache,-1,cedente_nomeado,devedor_nomeado,,,,,,3.0,sim,DIREITOS CREDITORIOS SEGMENTO MEIOS DE PAGAMENTO,sim,CEDENTE CNPJ,sim,DEVEDOR RAZAO SOCIAL DO DEVED OR CNPJ DO DEVEDOR CODIG O DE MOED A NOME DA CEDENTE CNPJ,sim,REVOLVENCIA,sim,INDICE DE SUBORDINACAO C. ESTIMAR O PRAZO MEDIO PONDERADO DA CARTEIRA DE ATIVOS D. ESTABELECER COMO SE DARAO OS FLUXOS FINANCEIROS DERIVADOS DOS ATIVOS E E. ESTAB,nao,,sim,"RESERVA DE CAIXA E POSTERIORMENTE, SE NECESSARIO, OS VALORES REFERENTES AS COTAS SUBORDINADAS, OBSERVADO O DISPOSTO NO ITEM 4.10.1 ACIMA",sim,RECOMPRA,sim,CRITERIOS DE ELEGIBILIDADE ............................................ 31 4. COMPOSICAO DO PATRIMONIO DA CLASSE A E DAS EMISSOES DE COTAS .................... 33 5.,sim,"LIMITES DE CONCENTRACAO E DIVERSIFICACAO DE CARTE IRA E CONCENTRACAO DE RISCO QUANDO O DESCUMPRIMENTO FOR CAUSADO POR DESENQUADRAMENTO PASSIVO, DECORRENTE DE FATOS",sim,"3,00%",sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,pass_through,FLUXO DE CAIXA,13,0.9285714285714286
42102603000144,CLOUDWALK KICK ASS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,descricao_lastro: regex `MEIOS DE PAGAMENTO`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,13,25,data/raw/42102603000144/733239_regulamento_regulamento_733239_2024-09-05.pdf,2024-09-05,cache,-1,cedente_nomeado,concentrado,,,,,,5.0,sim,DIREITOS CREDITORIOS SEGMENTO MEIOS DE PAGAMENTO,sim,CEDENTE CNPJ,sim,DEVEDOR RAZAO SOCIAL DO DEVED OR CNPJ DO DEVEDOR CODIG O DE MOED A NOME DA CEDENTE CNPJ,sim,REVOLVENCIA,sim,INDICE DE SUBORDINACAO C. ESTIMAR O PRAZO MEDIO PONDERADO DA CARTEIRA DE ATIVOS D. ESTABELECER COMO SE DARAO OS FLUXOS FINANCEIROS DERIVADOS DOS ATIVOS E E. ESTAB,nao,,sim,"RESERVA DE CAIXA E POSTERIORMENTE, SE NECESSARIO, OS VALORES REFERENTES AS COTAS SUBORDINADAS, OBSERVADO O DISPOSTO NO ITEM 4.10.1 ACIMA",sim,RECOMPRA,sim,CRITERIOS DE ELEGIBILIDADE ............................................ 31 4. COMPOSICAO DO PATRIMONIO DA CLASSE A E DAS EMISSOES DE COTAS .................... 34 5.,sim,"LIMITES DE CONCENTRACAO E DIVERSIFICACAO DE CARTEIRA E CONCENTRACAO DE RISCO QUANDO O DESCUMPRIMENTO FOR CAUSADO POR DESENQUADRAMENTO PASSIVO, DECORRENTE DE FATOS",sim,"5,00%",sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,pass_through,FLUXO DE CAIXA,13,0.9285714285714286
34408539000104,CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,descricao_lastro: regex `MEIOS DE PAGAMENTO`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,14,37,data/raw/34408539000104/1203913_regulamento_regulamento_1203913_2026-05-25.pdf,2026-05-25,cache,-1,indeterminado,pulverizado,67.0,85.0,"85,00%",15.0,100.0,,sim,DIREITOS CREDITORIOS VENCIDOS E NAO PAGOS SERAO REALIZADOS PELOS DEVEDORES NA CONTA DO FUNDO POR MEIOS DE PAGAMENTO,nao,,nao,,sim,REVOLVENCIA,sim,"85,00%",sim,MEZANIN,sim,"10,00%; 15,00%",sim,RECOMPRA,sim,CRITERIOS DE ELEGIBILIDADE E CONDICOES DE CESSAOERRO INDICADOR NAO DEFINIDO. CAPITULO VIII DOS FATORES DE RISCO ................................ ......ERRO INDICADOR,sim,"100,00%",sim,EVENTOS DE AVALIACAO E EVENTOS DE LIQUIDACAO ERRO INDICADOR NAO DEFINIDO. CAPITULO XVI DA ORDEM DE APLICACAO DOS RECURSOS .................ERRO INDICADOR NAO DE,sim,CLASSIFICACAO DE RISCO,hedge_apenas,DERIVATIVOS PARA PROTECAO/HEDGE,pass_through,FLUXO DE CAIXA,12,0.8571428571428571
62838025000116,ENDURANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Agro,Agro,descricao_lastro: regex `\bAGRO\b`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,3,12,data/raw/62838025000116/1058234_regulamento_regulamento_1058234_2025-12-10.pdf,2025-12-10,cache,-1,monocedente,concentrado,50.0,,,,60.0,,sim,DIREITOS CREDITORIOS DO TIPO ANBIMA AGRO,sim,"CEDENTES SIGNIFICAM, EXCLUSIVAMENTE, AS SEGUINTES SUBCREDENCIADORAS: (I) PAGUEVELOZ INSTITUICAO DE PAGAMENTO LTDA., INSCRITA NO CNPJ",nao,,sim,REVOLVENCIA,sim,"INDICE DE SUBORDINACAO : RELACAO MINIMA QUE DEVE SER OBSERVADA ENTRE O VALOR D A SUBCLASSE DE COTAS SUBORDINADA JUNIOR E O PATRIMONIO LIQUIDO DA CLASSE, CONFORME",nao,,sim,RESERVA DE AMORTIZACAO TEM O SIGNIFICADO QUE LHE E ATRIBUIDO NO ITEM 15.1(IV) DO ANEXO. RESERVA DE CAIXA TEM O SIGNIFICADO QUE LHE E ATRIBUIDO,sim,SUBSTITUICAO DOS DIREITOS CREDITORIOS,sim,"CRITERIOS DE ELEGIBILIDADE SIGNIFICAM OS CRITERIOS A SEREM OBSERVADOS PELO GESTOR , VERIFICADOS DIRETAMENTE PELO GESTOR OU POR TERCEIRO POR ELE CONTRATADO E SOB SUA R",sim,"60,00%",sim,"EVENTOS DE AVALIACAO SIGNIFICAM OS EVENTOS DE AVALIACAO DA CLASSE, CONFORME PREVISTOS NO ITEM 18.1 DO ANEXO, QUE GERAM A NECESSIDADE DE CONSULTA AOS COTISTAS, P",sim,CLASSIFICACAO DE RISCO,hedge_apenas,DERIVATIVOS PARA PROTECAO/HEDGE,pass_through,FLUXO DE CAIXA,12,0.8571428571428571
62690693000149,FIDC RANDONCORP SEGMENTO RECEBÍVEIS COMERCIAIS RESPONSABILIDADE LIMITADA,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Agro,Agro,descricao_lastro: regex `\bAGRO\b`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,3,4,data/raw/62690693000149/1028146_regulamento_regulamento_1028146_2025-11-03.pdf,2025-11-03,cache,-1,cedente_nomeado,concentrado,50.0,,,,,,sim,"DIREITOS CREDITORIOS ORIUNDOS DA VENDA DE PRODUTOS, DESDE QUE NOMEADA POR UM CEDENTE COMO DISTRIBUIDORA AUTORIZADA DOS VEICUL",sim,CEDENTES NA REDE MUNDIAL DE COMPUTADORES. CNPJ,nao,,sim,REVOLVENCIA,sim,"INDICE DE SUBORDINACAO SIGNIFICA A PROPORCAO MINIMA OBRIGATORIA DO VALOR DAS COTAS SUBORDINADAS (CONSIDERADAS EM CONJUNTO) EM RELACAO AO PATRIMONIO LIQUIDO, A SER",nao,,sim,"RESERVA DE CAIXA SIGNIFICA A RESERVA DE CAIXA DO FUNDO, CUJO MONTANTE MINIMO CONSISTIRA NO MAIOR VALOR ENTRE (A) R$1.000.000,00 (UM MILH",sim,RECOMPRA,sim,CRITERIOS DE ELEGIBILIDADE .................................................................................... 51 XII. LIMITES DE CONCENTRACAO ......................,sim,LIMITES DE CONCENTRACAO .................................................................................... 52 XIII. FATORES DE RISCO ............................,sim,EVENTOS DE AVALIACAO ............................................................... 83 CAPITULO I. ASSEMBLEIA .................................................,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,revolvente_mais_amortizacao,REVOLVENCIA + AMORTIZACAO,12,0.8571428571428571
51957370000152,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ FGTS I - RESPONSABILIDADE LIMITADA,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Crédito PF,FGTS,descricao_lastro: regex `\bFGTS\b`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,10,27,data/raw/51957370000152/1025473_regulamento_regulamento_1025473_2025-04-03.pdf,2025-04-03,cache,-1,indeterminado,devedor_nomeado,50.0,10.0,"5,00%;10,00%",1.0,,,sim,DIREITOS CREDITORIOS ANGA FGTS,nao,,sim,FGTS,sim,AQUISICAO DE NOVOS DIREITOS CREDITORIOS,sim,"5,00%; 10,00%",sim,MEZANIN,sim,"1,00%",sim,RECOMPRA,sim,CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS REFERENTES A DEFESA DOS INTERESSES DE CADA CLASSE DE COTAS E (XII) FATORES DE RISCO. 2. RESPONSABILIDADE DOS PRESTADORES DE SER,sim,LIMITE DE CONCENTRACAO DA PARCELA REMANESCENTE DO PATRIMONIO LIQUIDO NOS ATIVOS FINANCEIROS DE LIQUIDEZ MENCIONADOS ACIMA. 3.5.2. A CLASSE A NAO PODERA REALIZAR O,sim,"EVENTOS DE AVALIACAO, EVENTOS DE LIQUIDACAO E LIQUIDACAO ANTECIPADA DA CLASSE (IX) ORIGEM DOS DIREITOS CREDITORIOS (X) CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS RE",sim,CLASSIFICACAO DE RISCO,vedado,VEDADO ... DERIVATIVOS,pass_through,FLUXO DE CAIXA,13,0.9285714285714286
37645459000152,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BASSANO DI GRAPPO - RESPONSABILIDADE LIMITADA,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Agro,Agro,descricao_lastro: regex `AGRONEGOCIO`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,14,22,data/raw/37645459000152/1180462_regulamento_regulamento_1180462_2026-05-04.pdf,2026-05-04,cache,-1,indeterminado,concentrado,,,,,,,sim,"DIREITOS CREDITORIOS DO AGRONEGOCIO, CERTIFICADOS DE RECEBIVEIS DO AGRONEGOCIO, LETRA DE CREDITO DO AGRONEGOCIO, NOTAS DE CREDITO RURAL, TITULOS DA DIVIDA AGRARIA, CEDULAS DE CRED...",nao,,nao,,sim,REVOLVENCIA,nao,,nao,,nao,,sim,RECOMPRA,sim,CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS REFERENTES A DEFESA DOS INTERESSES DE CADA CLASSE DE COTAS E (XII) FATORES DE RISCO. CAPITULO 2 RESPONSABILIDADE DOS PRESTADORE,sim,"LIMITES DE CONCENTRACAO DEFINIDOS NO CAPITULO 4 (IV) SEJAM REPRESENTADOS POR DIREITOS E/OU TITULOS REPRESENTATIVOS DE CREDITO, COM OU SEM GARANTIAS REAIS OU PESSOA",sim,"EVENTOS DE AVALIACAO, EVENTOS DE LIQUIDACAO E PROCEDIMENTOS DE LIQUIDACAO ANTECIPADA ................................ ................................ .........",sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,pass_through,FLUXO DE CAIXA,9,0.6428571428571429
35868110000154,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Meios de Pagamento e Cartões,Bancos Emissores,descricao_lastro: regex `BANCO EMISSOR`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,10,31,data/raw/35868110000154/792021_regulamento_regulamento_792021_2024-11-27.pdf,2024-11-27,cache,-1,cedente_nomeado,concentrado,,,,,,,sim,DIREITOS CREDITORIOS BV CREDITO DE VEICULOS RESPONSABILIDADE LIMITADA O FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BV CREDITO DE VEICUL,sim,"CEDENTE PELA MOLICAR SERVICOS TECNICOS DE SEGURO LTDA., INSCRITA NO CNPJ",sim,BANCO EMISSOR,sim,AQUISICAO DE NOVOS DIREITOS CREDITORIOS,sim,RELACAO MINIMA E (XXII) MONITORAR A OCORRENCIA DE QUAISQUER EVENTOS DE AVALIACAO E EVENTOS DE LIQUIDACAO ANTECIPADA. 5.4. OS SERVICOS DE CONTROLADORIA DOS,nao,,sim,"RESERVA DE LIQUIDEZ, COMO, POR EXEMPLO, EM CASO DE INADIMPLENCIA MACICA E/OU ILIQUIDEZ DO MERCADO SECUNDARIO DE DIREITOS CREDITORIOS. ADEMA",sim,RECOMPRA,sim,"CRITERIOS DE ELEGIBILIDADE ESTABELECIDOS NO PRESENTE REGULAMENTO, PODENDO SUBCONTRATAR O CUSODIANTE OU TERCEIRO PARA REALIZAR TAL ATIVIDADE (II) A CADA CESSAO DE DIRE",sim,POR DEVEDORES QUE NAO ESTEJAM INADIMPLENTES COM SUAS OBRIGACOES PERANTE O FUNDO NA DATA DE AQUISICAO E PAGAMENTO (II) TENHAM COMO D,sim,"EVENTOS DE AVALIACAO E EVENTOS DE LIQUIDACAO ANTECIPADA. 5.4. OS SERVICOS DE CONTROLADORIA DOS ATIVOS SERAO TAMBEM PRESTADOS PELO GESTOR (NESSA FUNCAO, AGENTE D",sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,pass_through,FLUXO DE CAIXA,13,0.9285714285714286
36643621000130,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRINDADE - RESPONSABILIDADE LIMITADA,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Agro,Agro,descricao_lastro: regex `AGRONEGOCIO`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,9,18,data/raw/36643621000130/826314_regulamento_regulamento_826314_2025-01-13.pdf,2025-01-13,cache,-1,indeterminado,concentrado,,,,,,,sim,"DIREITOS CREDITORIOS DO AGRONEGOCIO, CERTIFICADOS DE RECEBIVEIS DO AGRONEGOCIO, LETRA DE CREDITO DO AGRONEGOCIO, NOTAS DE CREDITO RURAL, TITULOS DA DIVIDA AGRARIA, CEDULAS DE CRED...",nao,,nao,,sim,REVOLVENCIA,nao,,nao,,nao,,sim,RECOMPRA,sim,CRITERIOS DE ELEGIBILIDADE (XI) CUSTOS REFERENTES A DEFESA DOS INTERESSES DE CADA CLASSE DE COTAS E (XII) FATORES DE RISCO. CAPITULO 2 RESPONSABILIDADE DOS PRESTADORE,sim,"LIMITES DE CONCENTRACAO DEFINIDOS NO CAPITULO 4 (IV) SEJAM REPRESENTADOS POR DIREITOS E/OU TITULOS REPRESENTATIVOS DE CREDITO, COM OU SEM GARANTIAS REAIS OU PESSOA",sim,"EVENTOS DE AVALIACAO, EVENTOS DE LIQUIDACAO E PROCEDIMENTOS DE LIQUIDACAO ANTECIPADA ................................ ................................ .........",sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,pass_through,FLUXO DE CAIXA,9,0.6428571428571429
47669476000183,INOVA CREDTECH II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Agro,Agro,descricao_lastro: regex `\bAGRO\b`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,6,8,data/raw/47669476000183/400722_regulamento_regulamento_400722_2023-01-12.pdf,2023-01-12,cache,-1,indeterminado,concentrado,,25.0,"25,00%",,,,sim,DIREITOS CREDITORIOS SERAO MAJORITARIAMENTE ORIGINADOS ATRAVES DE ANTECIPACAO DE RECEBIVEIS JUNTO DA CEDENTE E DE FORNECEDOR,nao,,nao,,sim,AQUISICAO DE NOVOS DIREITOS CREDITORIOS,sim,"25,00%",sim,MEZANIN,sim,"RESERVA DE AMORTIZACAO (F) AQUISICAO PELO FUNDO DE DIREITOS CREDITORIOS, OBSERVANDO-SE A POLITICA DE INVESTIMENTOS E (G) PAGAMENTO DE AMORTIZA",nao,,sim,"CRITERIOS DE ELEGIBILIDADE E AS CONDICOES DE CESSAO , ESTABELECIDOS NO CAPITULO V DESTE REGULAMENTO, E (II) ATIVOS FINANCEIROS, OBSERVADOS TODOS OS INDICES DE COMPOSI",sim,"LIMITES DE CONCENTRACAO 5.5. O FUNDO DEVERA MANTER ALOCADO, NO MINIMO, 50% (CINQUENTA POR CENTO) DO SEU PATRIMONIO LIQUIDO EM DIREITOS CREDITORIOS. 5.5.1. ATE 30%",sim,EVENTOS DE AVALIACAO E/OU EVENTOS DE LIQUIDACAO (IV) EXISTAM SUFICIENTES ATIVOS FINANCEIROS E/OU RECURSOS DISPONIVEIS E (VII) PERMANECA ATENDIDA A SUBORDINACAO.,sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,bullet,,11,0.7857142857142857
10292322000105,KONDOR KOBOLD FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Crédito PJ,Recebíveis comerciais/multissetorial,descricao_lastro: regex `PRESTACAO DE SERVICOS`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,3,6,data/raw/10292322000105/1134285_regulamento_regulamento_1134285_2026-03-12.pdf,2026-03-12,cache,-1,indeterminado,indeterminado,67.0,,,,,,sim,"DIREITOS CREDITORIOS QUE APLIQUE EM DIREITOS CREDITORIOS ORIGINADOS EM, AO MENOS, UM DOS SEGUINTES SEGMENTOS ECONOMICOS: (I) INDUSTRIAL (II) MERCADO IMOBILIAR",nao,,nao,,nao,,nao,,nao,,nao,,nao,,sim,"CRITERIOS DE ELEGIBILIDADE ( ALOCACAO MINIMA ). ARTIGO 8 OBSERVADA A ALOCACAO MINIMA, O FUNDO PODERA, CONFORME O CASO, APLICAR A TOTALIDADE DO SALDO REMANESCENTE DO P",sim,"LIMITES DE CONCENTRACAO POR PARTES RELACIONADAS , OS SEGUINTES LIMITES DE CONCENTRACAO DE MODALIDADE POR ATIVO DEVERAO SER RESPEITADOS: OPERACOES COM A ADMINISTRAD",sim,EVENTOS DE AVALIACAO DO PATRIMONIO LIQUIDO ARTIGO 42 SAO EVENTOS DE AVALIACAO DO PATRIMONIO LIQUIDO DA CLASSE PELA ADMINISTRADORA ( EVENTOS DE AVALIACAO ): (I),sim,CLASSIFICACAO DE RISCO,hedge_apenas,DERIVATIVOS PARA PROTECAO/HEDGE,amortizacao_programada,"AMORTIZACAO E/OU DATAS DE RESGATE, DO VALOR DA AMORTIZACAO PERIODICA",7,0.5
33254370000104,MERCADO CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Meios de Pagamento e Cartões,Arranjos de pagamento/adquirência,descricao_lastro: regex `ARRANJOS DE PAGAMENTO`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,13,31,data/raw/33254370000104/1128340_regulamento_regulamento_1128340_2026-03-03.pdf,2026-03-03,cache,-1,indeterminado,indeterminado,,7.0,"7,00%",,,,sim,DIREITOS CREDITORIOS AO FUNDO INCLUIRA TODAS AS SUAS GARANTIAS E DEMAIS ACESSORIOS. 2.1.9 O PROCESSO DE ORIGINACAO: (A) DOS DIREITOS CREDITORIOS CCB,nao,,nao,,sim,AQUISICAO DE NOVOS DIREITOS CREDITORIOS,sim,"7,00%",sim,MEZANIN,nao,,sim,RECOMPRA,sim,"CRITERIOS DE ELEGIBILIDADE E AS CONDICOES DE CESSAO ESTABELECIDOS NO ITEM 2.3 DESTE REGULAMENTO E (B) ATIVOS FINANCEIROS LISTADOS NO ITEM 2.1.13 ABAIXO, OBSERVADOS TO",sim,"LIMITE DE CONCENTRACAO POR EMISSOR, NOS TERMOS DO ART. 45, 7O, II, DO ANEXO NORMATIVO II DA RESOLUCAO CVM NO 175. 2.1.5 OS COTISTAS DA CLASSE DO FUNDO TERAO SUA R",sim,EVENTOS DE AVALIACAO 57 16. EVENTOS DE LIQUIDACAO ANTECIPADA E LIQUIDACAO DO FUNDO 60 17. DESPESAS E ENCARGOS DO FUNDO 62 18. PATRIMONIO LIQUIDO NEGATIVO COM LI,sim,CLASSIFICACAO DE RISCO,hedge_apenas,DERIVATIVOS PARA PROTECAO/HEDGE,amortizacao_programada,AMORTIZACAO E AMORTIZACAO EXTRAORDINARIA DAS COTAS SENIORES DE CADA SERIE SERA REALIZADA MENSAL,11,0.7857142857142857
37511828000114,MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,Sem oferta CVM mapeada,Sem oferta CVM mapeada,,Agro,Agro,descricao_lastro: regex `SAFRA`,Sem oferta CVM mapeada,Sem oferta CVM mapeada,metadado_cvm_oferta,13,41,data/raw/37511828000114/1200490_regulamento_regulamento_1200490_2026-03-27.pdf,2026-03-27,cache,-1,indeterminado,indeterminado,50.0,7.0,"7,00%",,,8.0,sim,DIREITOS CREDITORIOS CCB,nao,,nao,,nao,,sim,"7,00%",sim,MEZANIN,nao,,sim,RECOMPRA,sim,CRITERIOS DE ELEGIBILIDADE E DAS CONDICOES DE CESSAO 51 CAPITULO OITAVO DAS OPERACOES DE AQUISICAO DE DIREITOS CREDITORIOS 56 CAPITULO NONO DOS CRITERIOS DE AVALIACAO,sim,LIMITES DE CONCENTRACAO .......................................................................... 141 ANEXO IX CONTRATOS RELEVANTES ..............................,sim,"8,00%",sim,CLASSIFICACAO DE RISCO,permitido_ou_textual,Regra textual de derivativos identificada,bullet,,10,0.7142857142857143
