benchmark_confiavel,campos_nao_preenchidos,capacidade_ate_gatilho,categoria_risco_atual,categoria_risco_proposta,cedente,cedente_originador_literal,cnpj,cnpj_formatado,cnpj_numerico,comparabilidade_motivo,comparavel_flag,coorte,data_ref,documento_data,documento_id,excecao_asterisco_flag,excesso_vs_mercado,foco_exibicao,folga_pp,fonte_avaliacao_reclassificacao,fonte_documental,fonte_partes_recebivel,fundamento_avaliacao_reclassificacao,grupo_comparacao,middle_market_evidencia,middle_market_porte_documentado_flag,middle_market_status,minimo_estrutural_display,minimo_estrutural_formula,minimo_estrutural_natureza,minimo_estrutural_usado,minimo_junior_ajustado,minimo_junior_calculado,minimo_junior_literal,mvp_elegivel_flag,mvp_faixa_sub_atual,mvp_situacao_piso,mvp_slide_categoria,mvp_slide_categoria_fonte,mvp_slide_categoria_motivo,mvp_slide_categoria_original,mvp_slide_categoria_override_flag,n_comparaveis_categoria,nome_oficial_cvm,nome_referencia,observacao_complemento_manual,ordem,originador,pagina_clausula,papel_literal,pl_atual_brl,pl_classes_reportadas_brl,pl_subordinado_atual_brl,posicao_mercado,preco_cota_brl,preco_cota_classe_serie,preco_cota_display,preco_cota_documento_data,preco_cota_documento_id,preco_cota_excecao_asterisco_flag,preco_cota_fonte,preco_cota_natureza,preco_cota_status,reclassificacao_proposta_flag,sacado_devedor,situacao_regulatoria,status_avaliacao_reclassificacao,status_complemento_manual,status_curadoria_documental,status_identidade,status_preenchimento,status_sub_pl_atual,sub_pl_atual,subtipo_risco_diagnosticado,suporte_combinado_junior_mezanino,suporte_total,taxonomia_estrutural,texto_minimo,tipo_exibicao,tipo_recebivel_literal,nome_cvm,pl_publicado_brl,linhas_tabela_iv,contas_senior_reportadas,linhas_tabela_x_1_1,competencia_cvm,situacao_contas_senior,indicio_posicao_exclusiva,identidade_titular_cvm,ordem_pl
False,PL atual; Sub/PL atual; originador; sacado/devedor; tipo de recebível,,Agro / Revenda,Agro / Revenda,Multicedentes,Multicedentes,52343195000176,52.343.195/0001-76,52343195000176,Suporte total ou combinado; não representa mínimo júnior isolado.,True,Carteira 101,2026-06,2024-11-27,791944,True,,N/D,,IMG_8704 + regulamento 791944,FundosNet/B3; documento 791944; referência 2024-11-27; p. 7,cedente: IMG_8704.JPG,Devedor e tipo literal não isolados,Agro / Revenda,IMG_8704 + regulamento 791944,,Pendente,"15,0%*","calculado: 1 − 1/1,1765",suporte_total_pl,0.15,,,,False,N/D,N/D,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,FARMTECH SYNGENTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FARMTECH SYNGENTA FUNDO DE INVESTIMENTO EM DIREITO,OBS da foto: Multicedente análise FARM. Denominação cortada.,26,N/D,7,cedente,,,,sem benchmark confiável,1000.0,Cotas Subordinadas,"Cotas Subordinadas: R$ 1.000,00",27/11/2024,791944,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=791944,preço/valor unitário de emissão,localizado documentalmente,False,N/D,não medido,PENDENTE_DOCUMENTAL,manual_aplicado,revisto — suporte estrutural total localizado,localizado,sub_pl_atual_ausente,PL oficial ausente em 2026-06,,"Multicedente Syngenta, lastro específico pendente",,0.15,Agro / Revenda,N/D,"Agro, Indústria e Comércio",N/D,,,,,,,N/D,False,nao publicada,86.0
False,PL atual; Sub/PL atual; originador; tipo de recebível,,Agro / Revenda,Agro / Revenda,"um titular de Direitos Creditórios , que realiza transferência do referido Direito Creditório ao Fundo",Multicedente,56936116000191,56.936.116/0001-91,56936116000191,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2025-10-27,1023213,False,,Recebíveis Comerciais,,documento 950915 + regulamento 1023213,FundosNet/B3; documento 1023213; referência 2025-10-27; p. 61,cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=950915 | sacado_devedor: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=950915,"Cedentes e devedores genéricos, sem natureza contratual isolada",Agro / Revenda,documento 950915 + regulamento 1023213,,Candidato,N/D,direto no regulamento,junior_pl,0.03,,,0.03,False,N/D,N/D,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,FATOR TARKEN FIAGRO,FATOR TARKEN FUNDO DE INVESTIMENTO EM DIREITOS CRE,OBS da foto: conta com seguro de crédito. Denominação cortada.,20,N/D,61,cedente,,,,sem benchmark confiável,,Cotas Subordinadas Júnior | Cotas Subordinadas Mezanino,"Cotas Subordinadas Júnior: R$ 658,96 | Cotas Subordinadas Mezanino: R$ 1.000,00",06/11/2025,1030090,True,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1030090,valor nominal unitário (VNU),localizado documentalmente — múltiplos valores/classes,False,os devedores dos Direitos Creditórios,não medido,PENDENTE_TIPO_LASTRO,manual_aplicado,revisto — mínimo júnior localizado,localizado,sub_pl_atual_ausente,PL oficial ausente em 2026-06,,"Multicedente/multisacado, recebível comercial a confirmar",,,Agro / Revenda,"Índice de Subordinação Mezanino: cotas júnior / PL, mínimo de 3,0%.","Agro, Indústria e Comércio",N/D,,,,,,,N/D,False,nao publicada,82.0
True,PL atual; Sub/PL atual; preço unitário da cota; originador; sacado/devedor,,N/D,N/D,Banco Votorantim,Banco Votorantim,35868110000154,35.868.110/0001-54,35868110000154,Estrutura com uma única classe subordinada; métrica atual e piso usam o total subordinado sobre o PL.,True,Carteira 101,2026-06,2024-11-27,792021,False,,Financiamento de Veículos,,N/D,FundosNet/B3; documento 792021; referência 2024-11-27; p. 48,cedente: IMG_8705.JPG | tipo_recebivel: IMG_8705.JPG,N/D,Veículos,N/D,,N/D,"25,0%",direto no regulamento,junior_pl,0.25,,,0.25,False,N/D,N/D,N/D,N/D,N/D,N/D,False,8.0,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BV,N/D,56,N/D,48,cedente,,,,sem benchmark confiável,,N/D,N/D,N/D,N/D,False,N/D,N/D,não localizado,False,N/D,não medido,fora da revisão Financeiro/Agro,manual_aplicado,revisto — mínimo júnior localizado,localizado,sub_pl_atual_ausente,PL oficial ausente em 2026-06,,N/D,,0.25,Veículos,"Cotas subordinadas / PL, mínimo de 25,0%; estrutura com uma única classe residual.",Financeiro,Carteira Veículos com coobrigação BV,,,,,,,N/D,False,nao publicada,96.0
False,PL atual; Sub/PL atual,,Agro / Revenda,Agro / Revenda,"(i) a Adama, cujas cessões não contarão com coobrigação",Adama,43309233000183,43.309.233/0001-83,43309233000183,Suporte total ou combinado; não representa mínimo júnior isolado.,True,Carteira 101,2026-06,2025-07-09,943032,True,,Agronegócio,,regulamento 943032,FundosNet/B3; documento 943032; referência 2025-07-09; p. 30,originador: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=943032 | cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=943032 | sacado_devedor: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=943032 | tipo_recebivel: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=943032,Instrumentos e devedores agro explícitos,Agro / Revenda,regulamento 943032,False,Não,"15,0%*","calculado: 1 − 1/1,1764",suporte_total_pl,0.15,,,,False,N/D,N/D,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LIVERPOOL RESPONSABILIDADE LIMITADA,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS LIVERPOOL,OBS da foto: fomos 100% resgatados em out/25.,24,a Adama e/ou qualquer outro originador indicado pelo Gestor e aprovado pela Assembleia de Cotistas na forma do presente Regulamento,30,cedente,,,,sem benchmark confiável,1000.0,Cotas Subordinadas,"Cotas Subordinadas: R$ 1.000,00",09/07/2025,943032,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=943032,preço/valor unitário de emissão,localizado documentalmente,False,"(i) no caso das CPR -F, os produtores rurais, pessoas físicas e/ou jurídicas, cooperativas de produtores rurais e a associação de produtores rurais que tenha por objeto a produção, comercialização e a industrialização dos produtos rurais, indicados pelo Origina dor ou por um Distribuidor de Produtos, nos termos dos Contratos de Cessão, e que sejam, em ambos os casos, previamente aprovados pelo Gestor; (ii) no caso de CDCA, os Emissores que são os Distribuidores de Produtos, indicados pelo Origin",não medido,MANTER_ALTA,manual_aplicado,revisto — suporte estrutural total localizado,localizado,sub_pl_atual_ausente,PL oficial ausente em 2026-06,,"CPR-F, CDCA e recebíveis de distribuidores Adama",,0.15,Agro / Revenda,N/D,"Agro, Indústria e Comércio","os CDCA, as CPR -F, os Direitos Creditórios Distribuidores e os Direitos Creditórios Adama, incluindo todos os valores devidos a título de contraprestação, reajustes monetários, indexações à moeda estrangeira (somente caso permitido na forma da legislação e regulamentação aplicáveis), juros, encargos e quaisquer multas ou penalidades de qualquer natureza devidos pelos Devedores, bem como todos e quaisquer direitos, eventuais garantias que sejam soli citadas pelo Gestor, nos termos previstos neste Regulamento, nos Contratos de Cessão, na CPR-F ou CDCA, conforme o caso, privilégios, preferências, prerrogativas e ações relacionados aos Direitos Creditórios, sem prejuízo dos procedimentos de cob",,,,,,,N/D,False,nao publicada,85.0
False,PL atual; Sub/PL atual; originador; sacado/devedor,,Agro / Revenda,Agro / Revenda,BASF,BASF,47936340000192,47.936.340/0001-92,47936340000192,Suporte total ou combinado; não representa mínimo júnior isolado.,True,Carteira 101,2026-06,2025-03-11,801978,True,,Recebíveis Comerciais,,IMG_8706,FundosNet/B3; documento 801978; referência 2025-03-11; p. 4,cedente: IMG_8706.JPG | tipo_recebivel: IMG_8706.JPG,BASF e insumos agrícolas,Agro / Revenda,IMG_8706,False,Não,"25,0%*",direto no regulamento,suporte_total_pl,0.25,,,,False,N/D,N/D,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS OPEA AGRO INSUMOS RESPONSABILIDADE LIMI,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS OPEA,N/D,69,N/D,4,cedente,,,,sem benchmark confiável,1000.0,Cotas Subordinadas Mezanino,"Cotas Subordinadas Mezanino: R$ 1.000,00",2025-03-11,862072,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=862072,preço/valor unitário de emissão,localizado documentalmente,False,N/D,não medido,MANTER_ALTA,manual_aplicado,revisto — suporte estrutural total localizado,localizado,sub_pl_atual_ausente,PL oficial ausente em 2026-06,,"Insumos agrícolas, prazo safra BASF",,0.25,Agro / Revenda,N/D,"Agro, Indústria e Comércio",Insumos Agrícolas - prazo Safra,,,,,,,N/D,False,nao publicada,99.0
False,PL atual; Sub/PL atual; originador; sacado/devedor,,Agro / Revenda,Adquirência,"o ASAAS GESTÃO FINANCEIRA INSTITUIÇÃO DE PAGAMENTOS S.A. , sociedade anônima, com sede na Cidade de Joinville, Estado de Santa Catarina, na Avenida Rolf Wiest, n.º 277, Sala 820, Bom Retiro, CEP 89227-971, inscrita no CNPJ/MF sob o n.º 19.540.550/0001 -21, que atua como Subcredenciadora, nos termos dos Contratos de Credenciamento",Asaas IP,48953864000154,48.953.864/0001-54,48953864000154,Estrutura com uma única classe subordinada; métrica atual e piso usam o total subordinado sobre o PL.,True,Carteira 101,2026-06,2024-11-05,774314,False,,N/D,,regulamento 473796,FundosNet/B3; documento 774314; referência 2024-11-05; p. 33; 107,cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=473796 | tipo_recebivel: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=473796,Cedente é subcredenciadora e lastro são URs registradas,Agro / Revenda,regulamento 473796,False,Não,"15,0%",direto no regulamento,junior_pl,0.15,,,0.15,False,N/D,N/D,Adquirência,regulamento 473796,Cedente é subcredenciadora e lastro são URs registradas,Agro / Revenda,True,0.0,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ASAAS II - RESPONSABILIDADE LIMITADA,FUNDO INVESTIMENTO E D C A II,N/D,57,N/D,33; 107,cedente,,,,sem benchmark confiável,1000.0,Cotas Seniores,"Cotas Seniores: R$1.000,00",01/06/2023,473796,False,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=473796,valor nominal unitário (VNU),localizado documentalmente,True,N/D,não medido,APLICAR_ALTA,manual_aplicado,revisto — mínimo júnior localizado,localizado,sub_pl_atual_ausente,PL oficial ausente em 2026-06,,URs de transações de pagamento Asaas,,0.15,Agro / Revenda,"Cotas subordinadas / PL, mínimo de 15,0%; estrutura com uma única classe residual.","Agro, Indústria e Comércio","os direitos creditórios constituídos, conforme artigo 2º, inciso II da Resolução CMN 4.734, organizados e formalizados em formato de UR registrada no Sistema de Registro, que são, de tempos em tempos, detidos pela Cedente em face de cada Devedora, nos termos do respectivo Acordo de Parceria, decorrentes de Transações de Pagamento, presenciais e n ão presenciais, na modalidade “crédito”, realizadas pelos Usuários com a utilização de Instrumentos de Pagamentos para a aquisição de bens ou serviços junto aos Recebedores Credenciados, equivalentes ao valor atualizado remanescente das",,,,,,,N/D,False,nao publicada,97.0
False,PL atual; Sub/PL atual; originador,,Agro / Revenda,Agro / Revenda,"a HELM DO BRASIL MERCANTIL LTDA. , sociedade empresária de responsabilidade limitada, com sede na",Helm,58291962000127,58.291.962/0001-27,58291962000127,Suporte total ou combinado; não representa mínimo júnior isolado.,True,Carteira 101,2026-06,2025-07-30,957854,True,,"Multicarteira Agro, Indústria e Comércio",,regulamento 957854,FundosNet/B3; documento 957854; referência 2025-07-30; p. 99–100,cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=957854 | sacado_devedor: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=957854 | tipo_recebivel: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=957854,Produto agro não está explícito no trecho aceito,Agro / Revenda,regulamento 957854,False,Não,"20,0%*",direto no regulamento,suporte_total_pl,0.2,,,,False,N/D,N/D,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,HELM FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - RESPONSABILIDADE LIMITADA,HELM FUNDO I E D C RESPONS,N/D,70,N/D,99–100,cedente,,,,sem benchmark confiável,1000.0,Cotas Subordinadas Júnior,"Cotas Subordinadas Júnior: R$1.000,00 | R$1.000,00",2025-07-30,957854,True,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=957854,preço/valor unitário de emissão,localizado documentalmente — múltiplos valores/classes,False,"qualquer cliente da Cedente cujos Direitos Creditórios venham a ser cedidos ao Fundo, observadas as características e condições descritas neste Anexo Descritivo , e que estejam de acordo com a Política de Crédito e Originação",não medido,MANTER_ASTERISCO,manual_aplicado,revisto — suporte estrutural total localizado,localizado,sub_pl_atual_ausente,PL oficial ausente em 2026-06,,Recebíveis comerciais HELM na cadeia agro,,0.2,Agro / Revenda,N/D,"Agro, Indústria e Comércio","os direitos creditórios cedidos pela Cedente , representados pelos Documentos Comprobatórios, detidos pela Cedente contra os Devedores",,,,,,,N/D,False,nao publicada,100.0
False,PL atual; Sub/PL atual; originador; sacado/devedor; tipo de recebível,,Agro / Revenda,Agro / Revenda,"Lavoro Agrocomercial S.A., Agrocontato Comércio e Representações de Produtos Agropecuários S.A., Agrovenci - Comércio, Importação, Exportação e Agropecuário Ltda. e Distribuidora Pitangueiras de Produtos Agropecuários S.A. (em conjunto, Grupo Lavoro)",Lavoro,44272584000120,44.272.584/0001-20,44272584000120,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2025-09-30,1003378,False,,Recebíveis Comerciais,,regulamento,FundosNet/B3; documento 1003378; referência 2025-09-30; p. 133,cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=798158,Cedentes distribuem produtos agropecuários,Agro / Revenda,regulamento,False,Não,N/D,direto no regulamento,junior_pl,0.05,,,0.05,False,N/D,N/D,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,LAVORO AGRO FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,LAVORO AGRO FIDC DAS CADEIAS PRODUTIVAS AGROINDUST,OBS da foto: Realizamos ajuste tempestivo para Ba1 - carteira vence em 30/04 - acompanhamento mensal. Denominação cortada.,46,N/D,133,cedente,,,,sem benchmark confiável,1000.0,N/D,"R$1.000,00",30/09/2025,1003267,True,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1003267,preço/valor unitário de emissão,localizado documentalmente,False,N/D,não medido,MANTER_ALTA,manual_aplicado,revisto — mínimo júnior localizado,localizado,sub_pl_atual_ausente,PL oficial ausente em 2026-06,,Recebíveis do Grupo Lavoro,,,Agro / Revenda,"Proporção de cotas subordinadas júnior / PL, mínimo de 5,0%.","Agro, Indústria e Comércio",N/D,,,,,,,N/D,False,nao publicada,93.0
False,PL atual; Sub/PL atual; originador; sacado/devedor; tipo de recebível,,Agro / Revenda,Agro / Revenda,Lavoro,Lavoro,55476342000174,55.476.342/0001-74,55476342000174,Estrutura com uma única classe subordinada; métrica atual e piso usam o total subordinado sobre o PL.,True,Carteira 101,2026-06,2025-09-30,1003108,False,,Recebíveis Comerciais,,auditoria documental,FundosNet/B3; documento 1003108; referência 2025-09-30; p. 107; 122,cedente: IMG_8705.JPG,Cedente integra a cadeia de insumos agro,Agro / Revenda,auditoria documental,False,Não,"20,0%",direto no regulamento,junior_pl,0.2,,,0.2,False,N/D,N/D,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,LAVORO AGRO II FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,LAVORO AGRO II FUNDO DE INVESTIMENTO EM DIREITOS C,OBS da foto: em discussão para possível migração do FIDC para risco bilateral. Denominação cortada.,51,N/D,107; 122,cedente,,,,sem benchmark confiável,1000.0,N/D,"R$1.000,00",30/09/2025,1003104,True,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1003104,preço/valor unitário de emissão,localizado documentalmente,False,N/D,não medido,MANTER_ALTA,manual_aplicado,revisto — mínimo júnior localizado,localizado,sub_pl_atual_ausente,PL oficial ausente em 2026-06,,Recebíveis do Grupo Lavoro,,0.2,Agro / Revenda,"Cotas subordinadas / PL, mínimo de 20,0%; estrutura com uma única classe residual.","Agro, Indústria e Comércio",N/D,,,,,,,N/D,False,nao publicada,94.0
False,PL atual; Sub/PL atual; originador; sacado/devedor; tipo de recebível,,Agro / Revenda,Agro / Revenda,Multicedentes,Multicedentes,48946335000123,48.946.335/0001-23,48946335000123,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2025-09-29,1000248,False,,Recebíveis Comerciais,,IMG_8705 + regulamento 1000248,FundosNet/B3; documento 1000248; referência 2025-09-29; p. 57,cedente: IMG_8705.JPG,Tipo e devedor não localizados,Agro / Revenda,IMG_8705 + regulamento 1000248,,Pendente,N/D,direto no regulamento,junior_pl,0.1,,,0.1,False,N/D,N/D,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO,NAGRO OIKOS FIAGRO FUNDO DE INVESTIMENTO EM DIREI,OBS da foto: análise NAGRO. Denominação cortada.,54,N/D,57,cedente,,,,sem benchmark confiável,1000.0,Cotas Subordinadas Júnior | Cotas Subordinadas mezanino,"Cotas Subordinadas Júnior: R$ 1.000,00 | Cotas Subordinadas mezanino: R$ 1.000,00",29/09/2025,1000248,True,https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1000248,preço/valor unitário de emissão,localizado documentalmente — múltiplos valores/classes,False,N/D,não medido,PENDENTE_DOCUMENTAL,manual_aplicado,revisto — mínimo júnior localizado,localizado,sub_pl_atual_ausente,PL oficial ausente em 2026-06,,"Multicedente FIAGRO, lastro específico pendente",,,Agro / Revenda,"Cotas júnior A e B / PL, mínimo de 10,0%.","Agro, Indústria e Comércio",N/D,,,,,,,N/D,False,nao publicada,95.0
False,PL atual; Sub/PL atual; preço unitário da cota; originador,,Agro / Revenda,Agro / Revenda,"a Ponto Rural e as Empresas do Grupo Econômico da Ponto Rural, quando mencionadas em conjunto",PONTO RURAL,57131490000182,57.131.490/0001-82,57131490000182,Suporte total ou combinado; não representa mínimo júnior isolado.,True,Carteira 101,2026-06,2025-09-23,995970,True,,Recebíveis Comerciais,,regulamento + IMG_8704,FundosNet/B3; documento 995970; referência 2025-09-23; p. 39,cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=995970 | sacado_devedor: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=995970 | tipo_recebivel: IMG_8704.JPG,Ponto Rural e grupo cedem créditos de clientes agro,Agro / Revenda,regulamento + IMG_8704,False,Não,"50,0%*",direto no regulamento,suporte_total_pl,0.5,,,,False,N/D,N/D,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,PONTO RURAL FIAGRO RESPONSABILIDADE LIMITADA,PONTO RURAL FIAGRO FIDC LTDA,N/D,22,N/D,39,cedente,,,,sem benchmark confiável,,N/D,N/D,N/D,N/D,False,N/D,N/D,não localizado,False,"os devedores dos Direitos Creditórios , os quais são clientes de uma das Cedentes",não medido,MANTER_ALTA,manual_aplicado,revisto — suporte estrutural total localizado,localizado,sub_pl_atual_ausente,PL oficial ausente em 2026-06,,"Insumos agrícolas, prazo safra",,0.5,Agro / Revenda,N/D,"Agro, Indústria e Comércio",Insumos Agrícolas - prazo Safra,,,,,,,N/D,False,nao publicada,84.0
False,PL atual; Sub/PL atual; preço unitário da cota,,Agro / Revenda,Agro / Revenda,ACQIO,Ação,44124465000120,44.124.465/0001-20,44124465000120,Mínimo júnior isolado; a subordinação atual disponível agrega todas as classes subordinadas.,False,Carteira 101,2026-06,2025-07-08,951239,False,,Recebíveis Comerciais,,IMG_8705,FundosNet/B3; documento 951239; referência 2025-07-08; p. 85,originador: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1048506 | cedente: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=1048506 | sacado_devedor: https://fnet.bmfbovespa.com.br/fnet/publico/downloadDocumento?id=737326 | tipo_recebivel: IMG_8705.JPG,ACQIO e bancos emissores estão na planilha manual,Agro / Revenda,IMG_8705,False,Não,N/D,direto no regulamento,junior_pl,0.03,,,0.03,False,N/D,N/D,Agro / Revenda,N/D,N/D,Agro / Revenda,False,0.0,TMAQ 21 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE ARRANJOS DE PAGAMENTO DE RESPONSABILIDADE L,TMAQ21 FUNDO I E D CREDITORIOS,OBS da foto: lista de concentração pré-aprovada.,43,ACQIO,85,cedente,,,,sem benchmark confiável,,N/D,N/D,N/D,N/D,False,N/D,N/D,não localizado,False,"os Devedores I -A, os Devedores I -B e os Devedores II quando mencionados em conjunto e indistintamente",não medido,PENDENTE_FONTE_PRIMARIA,manual_aplicado,revisto — mínimo júnior localizado,localizado,sub_pl_atual_ausente,PL oficial ausente em 2026-06,,Risco de emissores de cartão / arranjo ACQIO,,,Agro / Revenda,"Índice de Subordinação Mezanino: cotas júnior / PL, mínimo de 3,0%.","Agro, Indústria e Comércio",Risco Bancos Emissores Diversos,,,,,,,N/D,False,nao publicada,92.0
