grupo,fundo,nome_curto,cnpj,data_documento,documento_id,source_file,categoria_documento,tipo_documento,criterio,chave,evento,comparacao,limite,threshold_value,threshold_unit,monitorabilidade_ime,metrica_ime,fonte_pagina,trecho,mudanca_vs_evidencia_anterior
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,11/11/2021,234127,data/raw/41970012000126/234127_regulamento_regulamento_234127_2021-11-11.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"0,00%",0.0,ratio,monitoravel,Dir Cred / PL,234127_regulamento_regulamento_234127_2021-11-11.pdf · ID 234127,"0,00%; e (ii) 100,00% – [(PP x MS) – (ESL x PMP)] onde: PP = Perda Ponderada MS = múltiplo de stress equivalente a 3,00 ESL = Excesso de spread líquido, equivalente a Taxa Interna de Retorno dos Direitos Creditórios Adquiridos Adimplentes, subtraído (i) o somatório (a) da Taxa de Administração e da remuneração dos Agentes de Cobrança nos termos do item 17.23 abaixo; e (b) os demais custos de cobrança dos 5 Direitos…","alterou de >= 70,00% para >= 0,00%"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,25/11/2021,241163,data/raw/41970012000126/241163_regulamento_regulamento_241163_2021-11-25.pdf,regulamento,Instrumento Particular de Alteração do Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,100%,1.0,ratio,monitoravel,Dir Cred / PL,241163_regulamento_regulamento_241163_2021-11-25.pdf · ID 241163,"VESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS CNPJ/MF nº 41.970.012/0001-26 ATA DA ASSEMBLEIA GERAL EXTRAORDINÁRIA DE COTISTAS REALIZADA EM 25 DE NOVEMBRO DE 2021. DATA, HORA E LOCAL: Realizada aos 25 de novembro de 2021, às 10h00, na sede da CAPTALYS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição administradora (“Administradora”) do MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITO…","alterou de >= 0,00% para >= 100%"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,25/11/2021,241164,data/raw/41970012000126/241164_regulamento_regulamento_241164_2021-11-25.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,0.5,ratio,monitoravel,Dir Cred / PL,241164_regulamento_regulamento_241164_2021-11-25.pdf · ID 241164,"o item 8 do Anexo III a este Regulamento. ""Agente Escriturador"" O Administrador, na qualidade de instituição responsável pela escrituração das Cotas do Fundo. “Agente de Recebimento” O Mercado Pago, contratado para prestação de serviços de agente de recebimento dos Direitos Creditórios do Fundo. ""Agentes de Cobrança"" O Agente de Cobrança CCB e o Agente de Cobrança PPV, quando referidos em conjunto. ""Alocação Mínima…",alterou de >= 100% para >= 50%
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,25/11/2021,241164,data/raw/41970012000126/241164_regulamento_regulamento_241164_2021-11-25.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,0.5,ratio,monitoravel,Dir Cred / PL,241164_regulamento_regulamento_241164_2021-11-25.pdf · ID 241164,"na regulamentação aplicável. 5.2. Após o prazo de 90 (noventa) dias contados da Data da Primeira Integralização, o Fundo deverá ter, no mínimo, 50% (cinquenta por cento) de seu Patrimônio Líquido do Fundo alocado em Direitos Creditórios. 5.2.1. Caso o Fundo não disponha de ofertas de Direitos Creditórios que atendam à Pol ítica de Investimento prevista neste Regulamento de forma suficiente 37 para atingir a Alocação…",sem mudança vs evidência anterior
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,25/11/2021,241164,data/raw/41970012000126/241164_regulamento_regulamento_241164_2021-11-25.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,5%,0.05,ratio,monitoravel,Dir Cred / PL,241164_regulamento_regulamento_241164_2021-11-25.pdf · ID 241164,...... 128 ANEXO VI – SUPLEMENTO DE COTAS SENIORES DA PRIMEIRA EMISSÃO .......................................... 130 ANEXO A AO SUPLEMENTO DE COTAS SENIORES DA PRIMEIRA EMISSÃO – MEMÓRIA DE CÁLCULO DE RENDIMENTOS COTAS SENIORES ................................................................................................... 135 ANEXO VII – PROCEDIMENTOS E METODOLOGIA DE PROVISIONAMENTO PARA DEVEDORES DUVIDOSOS DE…,alterou de >= 50% para >= 5%
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,25/11/2021,241164,data/raw/41970012000126/241164_regulamento_regulamento_241164_2021-11-25.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"70,00%",0.7,ratio,monitoravel,Dir Cred / PL,241164_regulamento_regulamento_241164_2021-11-25.pdf · ID 241164,"edução Evento de Step-Down Nível 2 são alternativos e não cumulativos. ""Advance Rate Ponderado"" Em qualquer Data Base, o resultado obtido a partir da seguinte fórmula: Advance Rate Ponderado = o menor entre (i) 70,00%; e (ii) 100,00% – [(PP x MS) – (ESL x PMP)] onde: PP = Perda Ponderada MS = múltiplo de stress equivalente a 3,00 ESL = Excesso de spread líquido, equivalente a Taxa Interna de Retorno dos Direitos Cre…","alterou de >= 5% para >= 70,00%"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,25/11/2021,241164,data/raw/41970012000126/241164_regulamento_regulamento_241164_2021-11-25.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"0,00%",0.0,ratio,monitoravel,Dir Cred / PL,241164_regulamento_regulamento_241164_2021-11-25.pdf · ID 241164,"0,00%; e (ii) 100,00% – [(PP x MS) – (ESL x PMP)] onde: PP = Perda Ponderada MS = múltiplo de stress equivalente a 3,00 ESL = Excesso de spread líquido, equivalente a Taxa Interna de Retorno dos Direitos Creditórios Adquiridos Adimplentes, subtraído (i) o somatório (a) da Taxa de Administração e da remuneração dos Agentes de Cobrança nos termos do item 17.23 abaixo; e (b) os demais custos de cobrança dos 5 Direitos…","alterou de >= 70,00% para >= 0,00%"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,04/03/2022 17:00,312463,data/raw/41970012000126/312463_assembleia_assembleia_312463_2022-03-04.pdf,assembleia,AGO/E,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,0.5,ratio,monitoravel,Dir Cred / PL,312463_assembleia_assembleia_312463_2022-03-04.pdf · ID 312463,"Creditórios CCB serão analisadas as CCBs emitidas e assinadas eletronicamente acompanhadas dos respectivos aditamento s, se houver. Em relação aos Direitos Creditórios PPV serão analisados os Termos e Condições firmados pelo Cedente na plataforma digital do Mercado Pago, acompanhado da respectiva comprovação eletrônica de adesão ao referido termo. É verificada a existênci a da documentação 4 comprobatória dos Direit…","alterou de >= 0,00% para >= 50%"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,04/03/2022,312464,data/raw/41970012000126/312464_regulamento_regulamento_312464_2022-03-04.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,0.5,ratio,monitoravel,Dir Cred / PL,312464_regulamento_regulamento_312464_2022-03-04.pdf · ID 312464,"o item 8 do Anexo III a este Regulamento. ""Agente Escriturador"" O Administrador, na qualidade de instituição responsável pela escrituração das Cotas do Fundo. “Agente de Recebimento” O Mercado Pago, contratado para prestação de serviços de agente de recebimento dos Direitos Creditórios do Fundo. ""Agentes de Cobrança"" O Agente de Cobrança CCB e o Agente de Cobrança PPV, quando referidos em conjunto. ""Alocação Mínima…",sem mudança vs evidência anterior
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,04/03/2022,312464,data/raw/41970012000126/312464_regulamento_regulamento_312464_2022-03-04.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,0.5,ratio,monitoravel,Dir Cred / PL,312464_regulamento_regulamento_312464_2022-03-04.pdf · ID 312464,"na regulamentação aplicável. 5.2. Após o prazo de 90 (noventa) dias contados da Data da Primeira Integralização, o Fundo deverá ter, no mínimo, 50% (cinquenta por cento) de seu Patrimônio Líquido do Fundo alocado em Direitos Creditórios. 5.2.1. Caso o Fundo não disponha de ofertas de Direitos Creditórios que atendam à Pol ítica de Investimento prevista neste Regulamento de forma suficiente 37 para atingir a Alocação…",sem mudança vs evidência anterior
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,04/03/2022,312464,data/raw/41970012000126/312464_regulamento_regulamento_312464_2022-03-04.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,5%,0.05,ratio,monitoravel,Dir Cred / PL,312464_regulamento_regulamento_312464_2022-03-04.pdf · ID 312464,...... 128 ANEXO VI – SUPLEMENTO DE COTAS SENIORES DA PRIMEIRA EMISSÃO .......................................... 130 ANEXO A AO SUPLEMENTO DE COTAS SENIORES DA PRIMEIRA EMISSÃO – MEMÓRIA DE CÁLCULO DE RENDIMENTOS COTAS SENIORES ................................................................................................... 135 ANEXO VII – PROCEDIMENTOS E METODOLOGIA DE PROVISIONAMENTO PARA DEVEDORES DUVIDOSOS DE…,alterou de >= 50% para >= 5%
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,04/03/2022,312464,data/raw/41970012000126/312464_regulamento_regulamento_312464_2022-03-04.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"70,00%",0.7,ratio,monitoravel,Dir Cred / PL,312464_regulamento_regulamento_312464_2022-03-04.pdf · ID 312464,"edução Evento de Step-Down Nível 2 são alternativos e não cumulativos. ""Advance Rate Ponderado"" Em qualquer Data Base, o resultado obtido a partir da seguinte fórmula: Advance Rate Ponderado = o menor entre (i) 70,00%; e (ii) 100,00% – [(PP x MS) – (ESL x PMP)] onde: PP = Perda Ponderada MS = múltiplo de stress equivalente a 3,00 ESL = Excesso de spread líquido, equivalente a Taxa Interna de Retorno dos Direitos Cre…","alterou de >= 5% para >= 70,00%"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,04/03/2022,312464,data/raw/41970012000126/312464_regulamento_regulamento_312464_2022-03-04.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"0,00%",0.0,ratio,monitoravel,Dir Cred / PL,312464_regulamento_regulamento_312464_2022-03-04.pdf · ID 312464,"0,00%; e (ii) 100,00% – [(PP x MS) – (ESL x PMP)] onde: PP = Perda Ponderada MS = múltiplo de stress equivalente a 3,00 ESL = Excesso de spread líquido, equivalente a Taxa Interna de Retorno dos Direitos Creditórios Adquiridos Adimplentes, subtraído (i) o somatório (a) da Taxa de Administração e da remuneração dos Agentes de Cobrança nos termos do item 17.23 abaixo; e (b) os demais custos de cobrança dos 5 Direitos…","alterou de >= 70,00% para >= 0,00%"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,07/07/2022,327171,data/raw/41970012000126/327171_regulamento_regulamento_327171_2022-07-07.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,0.5,ratio,monitoravel,Dir Cred / PL,327171_regulamento_regulamento_327171_2022-07-07.pdf · ID 327171,"o item 8 do Anexo III a este Regulamento. ""Agente Escriturador"" O Administrador, na qualidade de instituição responsável pela escrituração das Cotas do Fundo. “Agente de Recebimento” O Mercado Pago, contratado para prestação de serviços de agente de recebimento dos Direitos Creditórios do Fundo. ""Agentes de Cobrança"" O Agente de Cobrança CCB e o Agente de Cobrança PPV, quando referidos em conjunto. ""Alocação Mínima…","alterou de >= 0,00% para >= 50%"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,07/07/2022,327171,data/raw/41970012000126/327171_regulamento_regulamento_327171_2022-07-07.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,50%,0.5,ratio,monitoravel,Dir Cred / PL,327171_regulamento_regulamento_327171_2022-07-07.pdf · ID 327171,"na regulamentação aplicável. 5.2. Após o prazo de 90 (noventa) dias contados da Data da Primeira Integralização, o Fundo deverá ter, no mínimo, 50% (cinquenta por cento) de seu Patrimônio Líquido do Fundo alocado em Direitos Creditórios. 5.2.1. Caso o Fundo não disponha de ofertas de Direitos Creditórios que atendam à Pol ítica de Investimento prevista neste Regulamento de forma suficiente 37 para atingir a Alocação…",sem mudança vs evidência anterior
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,07/07/2022,327171,data/raw/41970012000126/327171_regulamento_regulamento_327171_2022-07-07.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,5%,0.05,ratio,monitoravel,Dir Cred / PL,327171_regulamento_regulamento_327171_2022-07-07.pdf · ID 327171,...... 128 ANEXO VI – SUPLEMENTO DE COTAS SENIORES DA PRIMEIRA EMISSÃO .......................................... 130 ANEXO A AO SUPLEMENTO DE COTAS SENIORES DA PRIMEIRA EMISSÃO – MEMÓRIA DE CÁLCULO DE RENDIMENTOS COTAS SENIORES ................................................................................................... 135 ANEXO VII – PROCEDIMENTOS E METODOLOGIA DE PROVISIONAMENTO PARA DEVEDORES DUVIDOSOS DE…,alterou de >= 50% para >= 5%
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,07/07/2022,327171,data/raw/41970012000126/327171_regulamento_regulamento_327171_2022-07-07.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"70,00%",0.7,ratio,monitoravel,Dir Cred / PL,327171_regulamento_regulamento_327171_2022-07-07.pdf · ID 327171,"edução Evento de Step-Down Nível 2 são alternativos e não cumulativos. ""Advance Rate Ponderado"" Em qualquer Data Base, o resultado obtido a partir da seguinte fórmula: Advance Rate Ponderado = o menor entre (i) 70,00%; e (ii) 100,00% – [(PP x MS) – (ESL x PMP)] onde: PP = Perda Ponderada MS = múltiplo de stress equivalente a 3,00 ESL = Excesso de spread líquido, equivalente a Taxa Interna de Retorno dos Direitos Cre…","alterou de >= 5% para >= 70,00%"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,07/07/2022,327171,data/raw/41970012000126/327171_regulamento_regulamento_327171_2022-07-07.pdf,regulamento,Regulamento,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"0,00%",0.0,ratio,monitoravel,Dir Cred / PL,327171_regulamento_regulamento_327171_2022-07-07.pdf · ID 327171,"0,00%; e (ii) 100,00% – [(PP x MS) – (ESL x PMP)] onde: PP = Perda Ponderada MS = múltiplo de stress equivalente a 3,00 ESL = Excesso de spread líquido, equivalente a Taxa Interna de Retorno dos Direitos Creditórios Adquiridos Adimplentes, subtraído (i) o somatório (a) da Taxa de Administração e da remuneração dos Agentes de Cobrança nos termos do item 17.23 abaixo; e (b) os demais custos de cobrança dos 5 Direitos…","alterou de >= 70,00% para >= 0,00%"
Mercado Crédito,MERCADO CRÉDITO II BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,Mercado Crédito II Brasil FIDC,41.970.012/0001-26,18/10/2022 17:00,366765,data/raw/41970012000126/366765_assembleia_assembleia_366765_2022-10-18.pdf,assembleia,AGO/E,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,"70,00%",0.7,ratio,monitoravel,Dir Cred / PL,366765_assembleia_assembleia_366765_2022-10-18.pdf · ID 366765,"te”; “Mercado Pago”, as quais passarão a vigorar com as redações abaixo: ""Advance Rate Ponderado"" Em qualquer Data Base, o resultado obtido a partir da seguinte fórmula: Advance Rate Ponderado = o menor entre (i) 70,00%; e (ii) 100,00% – [(PP x MS) – (ESL x PMP)] onde: PP = Perda Ponderada MS = múltiplo de stress equivalente a 3,00 ESL = Excesso de spread líquido, equivalente a Taxa Interna de Retorno dos Direitos C…","alterou de >= 0,00% para >= 70,00%"
